	S12Hp	S22Hp	F8H1	F14H1B	S29H1	S25Hp	S6Hp	31452	S3Hp	S21H1	S19H1	S7Hp	s24H1	S23Hp	S18H1	S26Hp	S14Hp	F7H1	S15Hp	S4Hp	s24pp	w26pp	f24pp	w1pp	w12pp	w16pp	w6pp	s14pp	w18pp	f7pp	f16ppA	f14ppB	f8pp	f6ppB	f13pp	f31pp	w17pp	f9pp	f30pp	f20ppB	f2pp	w11pp	w9pp	w27pp	w24pp	f29pp	f16ppB	s1pp	s25pp	s7pp	s16pp	s19pp	f22ppB	f21pp	w21pp	f17ppB	w20pp	w10pp	f10pp	f23ppA	f32pp	w7pp	f18pp	f26pp	f19pp	w15pp	f12ppB	f12ppA	f1pp	w14pp	w4pp	f15pp	w19pp	w13pp	w32pp	f3pp	w8pp	f25pp	w25pp	f20ppA	f17ppA	f22ppA	f23ppB	f11pp	f4pp	f6ppA	f14ppA	w3pp	w28pp	F23HpA	S9H1	S20H1	31328	F14H1A	530167	S13Hp	S17H1	S11Hp	F29H1	530295	530331	S8Hp	S31Hp	S16H2	31267	31300	S1Hp	S28Hp	F6H1
S19H1	0.25246392688511105	0.26971993912586384	0.33179101976095715	0.21142815535399923	0.37492309196806783	0.3074103736807511	0.30664269468630034	0.23819267012666265	0.21437484501167442	0.11122744341111682	0.0	0.11747761069369872	0.30085316257669126	0.2856546569618845	0.25822019871613533	0.25692752262006996	0.4684621199269031	0.32753671860676103	0.26264650525226874	0.358261734502752	0.546143869353013	0.512739239686538	0.49872465262448834	0.5404645619241284	0.5393610967194821	0.535418831383335	0.5331521364925791	0.5676718099816087	0.5497860152390448	0.5384281228754211	0.5281825373140796	0.5197625953973433	0.5240925990535605	0.5342697853396963	0.5780419170750959	0.5699644703544984	0.5662144060857057	0.5576410263311997	0.5625393325636014	0.564796969231297	0.5723713397482733	0.5672586087495308	0.5535195565874593	0.5848926670097805	0.5730397334148323	0.5794112511935501	0.5579873104743427	0.6253301419184005	0.6369806862460761	0.5949457593571423	0.651188893511367	0.6327676566262772	0.5427794620906479	0.5631118003175128	0.5687365321833175	0.5971538806041006	0.6144205787411234	0.5685546707367932	0.5715896840425634	0.5770598146391124	0.5584601487176055	0.6139055537193543	0.5924872567574564	0.5751506514136818	0.5667183756721843	0.5812046257173278	0.5674968512053322	0.5622438625007495	0.5567934045081985	0.5847783681843719	0.5643664066322707	0.5569435078651754	0.5815094414929123	0.5987421108512474	0.6401401423284485	0.6064898314527043	0.6024153052363876	0.5630892483489456	0.5697891898602194	0.5596052208530978	0.5716844262691716	0.5382352475595222	0.5746266432264854	0.5697313570876825	0.536316814600001	0.5374653610606216	0.5417420956507534	0.5188575492311481	0.5233696024783852	0.18975969596141043	0.19790471793772463	0.23057442711524065	0.37288491631909554	0.16772056950718087	0.45017606358917184	0.2977733701837242	0.31730293189152126	0.37666352251177276	0.3791370470395525	0.4005364550147196	0.3951261640267606	0.4053922475063054	0.3278239898284332	0.1456638973200543	0.2832155122995543	0.177893930791736	0.16844800403127208	0.2572824460711229	0.26132332282867654
S7Hp	0.25505497158174456	0.2723109838224974	0.33438206445759067	0.21401920005063274	0.37751413666470135	0.31000141837738465	0.30923373938293386	0.2407837148232962	0.21696588970830794	0.11381848810775037	0.11747761069369872	0.0	0.23477852343405484	0.2882457016585181	0.26081124341276885	0.25951856731670353	0.47105316462353664	0.33012776330339455	0.26523754994890225	0.3608527791993855	0.5487349140496465	0.5153302843831715	0.5013156973211219	0.5430556066207619	0.5419521414161156	0.5380098760799686	0.5357431811892126	0.5702628546782423	0.5523770599356783	0.5410191675720547	0.5307735820107131	0.5223536400939768	0.526683643750194	0.5368608300363298	0.5806329617717295	0.5725555150511319	0.5688054507823394	0.5602320710278332	0.565130377260235	0.5673880139279305	0.5749623844449068	0.5698496534461645	0.556110601284093	0.5874837117064141	0.5756307781114659	0.5820022958901837	0.5605783551709762	0.6279211866150342	0.6395717309427096	0.597536804053776	0.6537799382080005	0.6353587013229108	0.5453705067872815	0.5657028450141465	0.5713275768799512	0.5997449253007342	0.617011623437757	0.5711457154334268	0.574180728739197	0.5796508593357459	0.5610511934142391	0.6164965984159878	0.59507830145409	0.5777416961103153	0.5693094203688178	0.5837956704139614	0.5700878959019658	0.5648349071973832	0.559384449204832	0.5873694128810055	0.5669574513289042	0.5595345525618091	0.5841004861895458	0.601333155547881	0.642731187025082	0.6090808761493378	0.6050063499330212	0.5656802930455791	0.5723802345568529	0.5621962655497313	0.5742754709658051	0.5408262922561557	0.5772176879231189	0.5723224017843161	0.5389078592966347	0.5400564057572551	0.5443331403473869	0.5214485939277816	0.5259606471750188	0.19235074065804397	0.20049576263435817	0.2331654718118742	0.3754759610157291	0.1703116142038144	0.45276710828580535	0.30036441488035776	0.31989397658815477	0.37925456720840633	0.38172809173618605	0.4031274997113531	0.3977172087233941	0.40798329220293894	0.33041503452506676	0.14825494201668782	0.28580655699618784	0.18048497548836956	0.17103904872790562	0.25987349076775645	0.2639143675253101
s24H1	0.43843052346473715	0.45568653570549	0.5177576163405833	0.39739475193362533	0.5608896885476939	0.49337697026037725	0.4926092912659264	0.42415926670628873	0.4003414415913005	0.2971940399907429	0.30085316257669126	0.23477852343405484	0.0	0.47162125354151063	0.44418679529576144	0.44289411919969607	0.6544287165065292	0.5135033151863871	0.44861310183189484	0.5442283310823781	0.7321104659326391	0.6987058362661641	0.6846912492041144	0.7264311585037545	0.7253276932991082	0.7213854279629612	0.7191187330722052	0.7536384065612349	0.7357526118186708	0.7243947194550473	0.7141491338937057	0.7057291919769694	0.7100591956331865	0.7202363819193223	0.7640085136547221	0.7559310669341244	0.7521810026653319	0.7436076229108258	0.7485059291432276	0.7507635658109231	0.7583379363278993	0.753225205329157	0.7394861531670855	0.7708592635894067	0.7590063299944585	0.7653778477731763	0.7439539070539687	0.8112967384980267	0.8229472828257021	0.7809123559367686	0.837155490090993	0.8187342532059034	0.7287460586702741	0.7490783968971391	0.7547031287629438	0.7831204771837268	0.8003871753207494	0.7545212673164194	0.7575562806221896	0.7630264112187384	0.7444267452972317	0.7998721502989803	0.7784538533370826	0.7611172479933079	0.7526849722518103	0.767171222296954	0.7534634477849584	0.7482104590803758	0.7427600010878246	0.7707449647639981	0.7503330032118967	0.7429101044448017	0.7674760380725383	0.7847087074308736	0.8261067389080745	0.7924564280323303	0.7883819018160136	0.7490558449285716	0.7557557864398454	0.7455718174327239	0.7576510228487976	0.7242018441391482	0.7605932398061115	0.7556979536673087	0.7222834111796272	0.7234319576402477	0.7277086922303795	0.7048241458107742	0.7093361990580114	0.3757262925410365	0.38387131451735074	0.4165410236948668	0.5588515128987217	0.35368716608680695	0.636142660168798	0.4837399667633503	0.5032695284711474	0.5626301190913989	0.5651036436191785	0.5865030515943457	0.5810927606063867	0.5913588440859315	0.5137905864080593	0.3316304938996804	0.4691821088791804	0.3638605273713621	0.3544146006108982	0.44324904265074905	0.4472899194083027
S23Hp	0.352233571908088	0.36948958414884087	0.4315606647839342	0.3111978003769762	0.4746927369910448	0.4071800187037281	0.40641233970927726	0.3379623151496396	0.31414449003465134	0.24907778183277635	0.2856546569618845	0.2882457016585181	0.47162125354151063	0.0	0.25382557452190924	0.2525328984258438	0.46406749573267697	0.3231420944125349	0.2582518810580426	0.35386711030852586	0.5417492451587869	0.5083446154923119	0.4943300284302622	0.5360699377299023	0.5349664725252559	0.5310242071891089	0.528757512298353	0.5632771857873826	0.5453913910448186	0.534033498681195	0.5237879131198535	0.5153679712031172	0.5196979748593343	0.5298751611454701	0.5736472928808698	0.5655698461602722	0.5618197818914796	0.5532464021369736	0.5581447083693754	0.5604023450370708	0.567976715554047	0.5628639845553047	0.5491249323932332	0.5804980428155544	0.5686451092206062	0.575016626999324	0.5535926862801165	0.6209355177241744	0.6325860620518499	0.5905511351629162	0.6467942693171408	0.6283730324320511	0.5383848378964218	0.5587171761232868	0.5643419079890915	0.5927592564098745	0.6100259545468972	0.5641600465425671	0.5671950598483373	0.5726651904448862	0.5540655245233794	0.6095109295251281	0.5880926325632303	0.5707560272194556	0.5623237514779581	0.5768100015231017	0.5631022270111061	0.5578492383065234	0.5523987803139723	0.5803837439901458	0.5599717824380445	0.5525488836709493	0.5771148172986861	0.5943474866570213	0.6357455181342223	0.6020952072584781	0.5980206810421614	0.5586946241547194	0.5653945656659932	0.5552105966588716	0.5672898020749454	0.533840623365296	0.5702320190322592	0.5653367328934564	0.5319221904057749	0.5330707368663954	0.5373474714565272	0.5144629250369219	0.5189749782841591	0.1853650717671843	0.1935100937434985	0.22617980292101453	0.3684902921248694	0.18813031680598263	0.4705858108879736	0.31818311748252603	0.337712679190323	0.39707326981057456	0.39954679433835427	0.4209462023135213	0.41553591132556233	0.42580199480510716	0.34823373712723504	0.20010636950365668	0.33765798448315665	0.27766357581471296	0.26821764905424905	0.3570520910940999	0.36109296785165357
S18H1	0.3247991136623387	0.34205512590309156	0.4041262065381849	0.2837633421312269	0.4472582787452955	0.3797455604579788	0.378977881463528	0.31052785690389034	0.2867100317889021	0.2216433235870271	0.25822019871613533	0.26081124341276885	0.44418679529576144	0.25382557452190924	0.0	0.08590719488076168	0.2974417921875948	0.15651639086745275	0.12326186768710984	0.2188770969375931	0.40675923178785406	0.3733546021213791	0.35934001505932944	0.4010799243589695	0.39997645915432317	0.3960341938181762	0.3937674989274202	0.42828717241644987	0.41040137767388585	0.39904348531026224	0.3887978997489207	0.38037795783218437	0.3847079614884016	0.3948851477745373	0.43865727950993705	0.4305798327893394	0.4268297685205469	0.4182563887660408	0.42315469499844255	0.42541233166613807	0.4329867021831143	0.427873971184372	0.4141349190223005	0.44550802944462164	0.43365509584967343	0.44002661362839124	0.41860267290918374	0.4859455043532417	0.4975960486809171	0.4555611217919835	0.511804255946208	0.49338301906111837	0.403394824525489	0.423727162752354	0.4293518946181587	0.45776924303894173	0.4750359411759645	0.4291700331716344	0.43220504647740454	0.4376751770739534	0.4190755111524467	0.47452091615419534	0.45310261919229755	0.4357660138485229	0.42733373810702535	0.44181998815216894	0.4281122136401734	0.4228592249355907	0.4174087669430396	0.44539373061921306	0.4249817690671117	0.4175588703000166	0.44212480392775333	0.45935747328608856	0.5007555047632896	0.46710519388754534	0.4630306676712287	0.42370461078378663	0.43040455229506047	0.42022058328793893	0.43229978870401264	0.3988506099943633	0.4352420056613265	0.4303467195225237	0.3969321770348422	0.3980807234954627	0.4023574580855945	0.37947291166598923	0.3839849649132263	0.1044250074475922	0.13363117879883335	0.1663008879763494	0.30861137718020426	0.16069585856023344	0.4431513526422244	0.2907486592367768	0.3102782209445738	0.3696388115648253	0.372112336092605	0.3935117440677721	0.38810145307981314	0.39836753655935797	0.3207992788814858	0.17267191125790743	0.31022352623740745	0.2502291175689637	0.24078319080849978	0.3296176328483506	0.33365850960590426
S26Hp	0.3235064375662734	0.34076244980702625	0.40283353044211956	0.2824706660351616	0.4459656026492302	0.3784528843619135	0.3776852053674627	0.309235180807825	0.28541735569283677	0.22035064749096175	0.25692752262006996	0.25951856731670353	0.44289411919969607	0.2525328984258438	0.08590719488076168	0.0	0.25884786523244063	0.11792246391229855	0.12196919159104447	0.2175844208415277	0.4054665556917887	0.37206192602531374	0.3580473389632641	0.3997872482629041	0.3986837830582578	0.3947415177221108	0.3924748228313548	0.4269944963203845	0.4091087015778205	0.39775080921419687	0.38750522365285534	0.379085281736119	0.3834152853923362	0.39359247167847194	0.4373646034138717	0.42928715669327405	0.4255370924244815	0.41696371266997545	0.4218620189023772	0.4241196555700727	0.43169402608704893	0.4265812950883066	0.4128422429262351	0.4442153533485563	0.43236241975360806	0.43873393753232587	0.41730999681311837	0.4846528282571763	0.49630337258485174	0.4542684456959181	0.5105115798501426	0.492090342965053	0.40210214842942366	0.42243448665628863	0.42805921852209333	0.45647656694287636	0.4737432650798991	0.427877357075569	0.43091237038133917	0.43638250097788805	0.4177828350563813	0.47322824005812997	0.4518099430962322	0.43447333775245756	0.42604106201096	0.44052731205610357	0.426819537544108	0.4215665488395253	0.4161160908469742	0.4441010545231477	0.42368909297104634	0.4162661942039512	0.44083212783168796	0.4580647971900232	0.4994628286672242	0.46581251779148	0.4617379915751633	0.42241193468772126	0.4291118761989951	0.41892790719187356	0.4310071126079473	0.3975579338982979	0.4339493295652611	0.4290540434264583	0.3956395009387768	0.3967880473993973	0.4010647819895291	0.37818023556992386	0.38269228881716094	0.10313233135152683	0.13233850270276798	0.16500821188028403	0.30731870108413883	0.15940318246416807	0.441858676546159	0.2894559831407114	0.30898554484850843	0.36834613546875994	0.37081965999653965	0.39221906797170675	0.38680877698374777	0.3970748604632926	0.3195066027854204	0.1713792351618421	0.3089308501413421	0.24893644147289837	0.23949051471243446	0.3283249567522853	0.33236583350983895
S14Hp	0.5350410348731065	0.5522970471138594	0.6143681277489527	0.49400526334199474	0.6575001999560633	0.5899874816687467	0.5892198026742959	0.5207697781146581	0.4969519529996699	0.4318852447977949	0.4684621199269031	0.47105316462353664	0.6544287165065292	0.46406749573267697	0.2974417921875948	0.25884786523244063	0.0	0.25087361591907825	0.3335037888978776	0.42911901814836084	0.6170011529986218	0.5835965233321468	0.5695819362700971	0.6113218455697372	0.6102183803650909	0.606276115028944	0.6040094201381879	0.6385290936272177	0.6206432988846535	0.60928540652103	0.5990398209596884	0.5906198790429521	0.5949498826991693	0.605127068985305	0.6488992007207048	0.6408217540001071	0.6370716897313147	0.6284983099768086	0.6333966162092103	0.6356542528769058	0.643228623393882	0.6381158923951398	0.6243768402330683	0.6557499506553894	0.6438970170604412	0.650268534839159	0.6288445941199514	0.6961874255640095	0.7078379698916848	0.6658030430027513	0.7220461771569757	0.7036249402718862	0.6136367457362568	0.6339690839631218	0.6395938158289265	0.6680111642497095	0.6852778623867322	0.6394119543824022	0.6424469676881723	0.6479170982847211	0.6293174323632145	0.684762837364963	0.6633445404030653	0.6460079350592907	0.637575659317793	0.6520619093629367	0.6383541348509412	0.6331011461463585	0.6276506881538073	0.6556356518299808	0.6352236902778794	0.6278007915107844	0.652366725138521	0.6695993944968563	0.7109974259740572	0.677347115098313	0.6732725888819964	0.6339465319945543	0.6406464735058282	0.6304625044987067	0.6425417099147803	0.609092531205131	0.6454839268720942	0.6405886407332915	0.60717409824561	0.6083226447062304	0.6125993792963622	0.589714832876757	0.5942268861239941	0.31466692865835993	0.34387310000960114	0.37654280918711713	0.5188532983909719	0.37093777977100123	0.6533932738529922	0.5009905804475445	0.5205201421553416	0.579880732775593	0.5823542573033729	0.6037536652785399	0.5983433742905809	0.6086094577701258	0.5310412000922535	0.3829138324686752	0.5204654474481752	0.4604710387797315	0.4510251120192676	0.5398595540591185	0.543900430816672
F7H1	0.3941156335529645	0.4113716457937173	0.4734427264288106	0.35307986202185265	0.5165747986359213	0.44906208034860456	0.4482944013541537	0.37984437679451605	0.3560265516795278	0.2909598434776528	0.32753671860676103	0.33012776330339455	0.5135033151863871	0.3231420944125349	0.15651639086745275	0.11792246391229855	0.25087361591907825	0.0	0.19257838757773554	0.28819361682821876	0.4760757516784797	0.44267112201200476	0.42865653494995515	0.47039644424959515	0.4692929790449488	0.4653507137088019	0.46308401881804584	0.4976036923070756	0.47971789756451155	0.46836000520088794	0.45811441963954636	0.44969447772281	0.4540244813790273	0.464201667665163	0.5079737994005628	0.49989635267996513	0.4961462884111726	0.48757290865666647	0.4924712148890682	0.4947288515567637	0.50230322207374	0.4971904910749977	0.4834514389129262	0.5148245493352474	0.5029716157402991	0.5093431335190169	0.48791919279980944	0.5552620242438674	0.5669125685715428	0.5248776416826092	0.5811207758368337	0.5626995389517441	0.47271134441611473	0.4930436826429797	0.4986684145087844	0.5270857629295674	0.5443524610665902	0.4984865530622601	0.5015215663680302	0.5069916969645791	0.4883920310430724	0.543837436044821	0.5224191390829233	0.5050825337391486	0.49665025799765106	0.5111365080427946	0.4974287335307991	0.4921757448262164	0.4867252868336652	0.5147102505098388	0.4942982889577374	0.4868753901906423	0.511441323818379	0.5286739931767143	0.5700720246539153	0.536421713778171	0.5323471875618544	0.49302113067441233	0.4997210721856862	0.4895371031785646	0.5016163085946383	0.468167129884989	0.5045585255519521	0.4996632394131494	0.4662486969254679	0.46739724338608835	0.4716739779762201	0.4487894315566149	0.453301484803852	0.17374152733821788	0.20294769868945906	0.23561740786697505	0.3779278970708299	0.2300123784508591	0.5124678725328501	0.36006517912740243	0.3795947408351995	0.43895533145545096	0.4414288559832307	0.4628282639583978	0.45741797297043885	0.4676840564499837	0.39011579877211144	0.24198843114853313	0.37954004612803316	0.3195456374595894	0.3100997106991255	0.39893415273897637	0.40297502949653
S15Hp	0.3292254201984721	0.34648143243922497	0.4085525130743183	0.2881896486673603	0.4516845852814289	0.3841718669941122	0.3834041879996614	0.31495416344002375	0.2911363383250355	0.2260696301231605	0.26264650525226874	0.26523754994890225	0.44861310183189484	0.2582518810580426	0.12326186768710984	0.12196919159104447	0.3335037888978776	0.19257838757773554	0.0	0.18426337964804002	0.37214551449830097	0.338740884831826	0.32472629776977635	0.3664662070694164	0.3653627418647701	0.3614204765286231	0.3591537816378671	0.3936734551268968	0.37578766038433276	0.36442976802070914	0.3541841824593676	0.3457642405426313	0.3500942441988485	0.3602714304849842	0.40404356222038396	0.39596611549978633	0.3922160512309938	0.38364267147648773	0.38854097770888946	0.390798614376585	0.3983729848935612	0.3932602538948189	0.3795212017327474	0.41089431215506855	0.39904137856012034	0.40541289633883815	0.38398895561963065	0.4513317870636886	0.462982331391364	0.4209474045024304	0.47719053865665495	0.4587693017715653	0.36878110723593593	0.3891134454628009	0.3947381773286056	0.42315552574938864	0.4404222238864114	0.3945563158820813	0.39759132918785145	0.40306145978440033	0.3844617938628936	0.43990719886464225	0.41848890190274446	0.40115229655896983	0.39272002081747226	0.40720627086261585	0.3934984963506203	0.3882455076460376	0.3827950496534865	0.41078001332965997	0.3903680517775586	0.3829451530104635	0.40751108663820024	0.42474375599653547	0.46614178747373647	0.43249147659799225	0.4284169503816756	0.38909089349423354	0.3957908350055074	0.38560686599838584	0.39768607141445955	0.3642368927048102	0.4006282883717734	0.3957330022329706	0.3623184597452891	0.3634670062059096	0.3677437407960414	0.34485919437643614	0.3493712476236732	0.10885131398372558	0.13805748533496676	0.17072719451248275	0.3130376837163376	0.1651221650963668	0.4475776591783578	0.29517496577291014	0.3147045274807072	0.37406511810095866	0.3765386426287384	0.3979380506039055	0.39252775961594655	0.4027938430954914	0.32522558541761915	0.17709821779404084	0.31464983277354086	0.2546554241050971	0.24520949734463318	0.334043939384484	0.33808481614203767
S4Hp	0.42484064944895544	0.4420966616897083	0.5041677423248015	0.3838048779178436	0.5472998145319122	0.47978709624459553	0.4790194172501447	0.410569392690507	0.38675156757551876	0.3216848593736438	0.358261734502752	0.3608527791993855	0.5442283310823781	0.35386711030852586	0.2188770969375931	0.2175844208415277	0.42911901814836084	0.28819361682821876	0.18426337964804002	0.0	0.3674940619127274	0.3340894322462525	0.3200748451842028	0.3618147544838428	0.3607112892791965	0.35676902394304955	0.3545023290522935	0.38902200254132324	0.3711362077987592	0.3597783154351356	0.349532729873794	0.3411127879570577	0.34544279161327496	0.3556199778994107	0.3993921096348104	0.3913146629142128	0.38756459864542026	0.37899121889091414	0.38388952512331587	0.3861471617910114	0.3937215323079877	0.38860880130924536	0.37486974914717386	0.406242859569495	0.3943899259745468	0.4007614437532646	0.3793375030340571	0.44668033447811506	0.4583308788057905	0.41629595191685687	0.4725390860710814	0.45411784918599174	0.3641296546503624	0.3844619928772274	0.3900867247430321	0.4185040731638151	0.43577077130083786	0.38990486329650775	0.3929398766022779	0.3984100071988268	0.37981034127732005	0.4352557462790687	0.4138374493171709	0.39650084397339624	0.3880685682318987	0.4025548182770423	0.38884704376504675	0.38359405506046407	0.3781435970679129	0.40612856074408643	0.3857165991919851	0.37829370042488997	0.4028596340526267	0.42009230341096193	0.46149033488816293	0.4278400240124187	0.42376549779610206	0.38443944090866	0.39113938241993385	0.38095541341281225	0.393034618828886	0.35958544011923665	0.3959768357861998	0.39108154964739705	0.35766700715971556	0.358815553620336	0.3630922882104678	0.34020774179086255	0.3447197950380997	0.20446654323420885	0.23367271458545003	0.266342423762966	0.4086529129668209	0.26073739434685006	0.5431928884288411	0.3907901950233934	0.4103197567311905	0.46968034735144193	0.47215387187922164	0.4935532798543888	0.4881429888664298	0.49840907234597465	0.4208408146681024	0.2727134470445241	0.41026506202402413	0.3502706533555804	0.3408247265951165	0.42965916863496734	0.433700045392521
s24pp	0.6127227842992162	0.6299787965399691	0.6920498771750624	0.5716870127681045	0.7351819493821731	0.6676692310948564	0.6669015521004056	0.598451527540768	0.5746337024257797	0.5095669942239047	0.546143869353013	0.5487349140496465	0.7321104659326391	0.5417492451587869	0.40675923178785406	0.4054665556917887	0.6170011529986218	0.4760757516784797	0.37214551449830097	0.3674940619127274	0.0	0.17608419979341033	0.16206961273136064	0.20380952203100072	0.2027060568263544	0.1987637914902074	0.19649709659945142	0.2310167700884811	0.21313097534591707	0.20177308298229346	0.1915274974209519	0.1831075555042156	0.1874375591604328	0.19761474544656854	0.24138687718196822	0.23330943046137065	0.2295593661925781	0.22098598643807205	0.22588429267047377	0.22814192933816926	0.23571629985514553	0.2306035688564032	0.2168645166943317	0.24823762711665281	0.2363846935217046	0.2427562113004224	0.22133227058121496	0.2886751020252729	0.30032564635294834	0.25829071946401466	0.31453385361823927	0.29611261673314954	0.20612442219752025	0.2264567604243852	0.23208149229018987	0.2604988407109729	0.2777655388479957	0.2318996308436656	0.23493464414943577	0.2404047747459846	0.2218051088244779	0.2772505138262265	0.2558322168643287	0.23849561152055415	0.23006333577905658	0.24454958582420017	0.2308418113122046	0.22558882260762192	0.22013836461507078	0.24812332829124428	0.2277113667391429	0.2202884679720478	0.24485440159978455	0.2620870709581198	0.3034851024353208	0.2698347915595765	0.2657602653432599	0.22643420845581783	0.2331341499670917	0.22295018095997016	0.23502938637604387	0.2015802076663945	0.2379716033333577	0.23307631719455485	0.1996617747068734	0.20081032116749392	0.2050870557576257	0.18220250933802046	0.18671456258525754	0.39234867808446977	0.421554849435711	0.45422455861322697	0.5965350478170819	0.44861952919711107	0.731075023279102	0.5786723298736545	0.5982018915814514	0.657562482201703	0.6600360067294826	0.6814354147046497	0.6760251237166908	0.6862912071962356	0.6087229495183635	0.46059558189478506	0.5981471968742851	0.5381527882058413	0.5287068614453774	0.6175413034852281	0.6215821802427818
w26pp	0.5793181546327414	0.5965741668734943	0.6586452475085876	0.5382823831016297	0.7017773197156982	0.6342646014283815	0.6334969224339306	0.5650468978742931	0.5412290727593048	0.4761623645574298	0.512739239686538	0.5153302843831715	0.6987058362661641	0.5083446154923119	0.3733546021213791	0.37206192602531374	0.5835965233321468	0.44267112201200476	0.338740884831826	0.3340894322462525	0.17608419979341033	0.0	0.06348734658293709	0.10522725588257716	0.10412379067793082	0.10018152534178382	0.09791483045102783	0.1324345039400575	0.11454870919749352	0.1031908168338699	0.09294523127252834	0.08452528935579201	0.08885529301200923	0.09903247929814496	0.1428046110335447	0.13472716431294712	0.13097710004415453	0.12240372028964847	0.1273020265220502	0.1295596631897457	0.13713403370672195	0.13202130270797965	0.11828225054590814	0.1496553609682293	0.13780242737328108	0.14417394515199883	0.1227500044327914	0.19009283587684933	0.20174338020452476	0.15970845331559114	0.2159515874698157	0.197530350584726	0.1075421560490967	0.12787449427596165	0.13349922614176635	0.16191657456254932	0.17918327269957213	0.13331736469524208	0.13635237800101221	0.14182250859756107	0.12322284267605435	0.17866824767780298	0.15724995071590517	0.13991334537213057	0.131481069630633	0.1459673196757766	0.13225954516378102	0.12700655645919834	0.12155609846664721	0.1495410621428207	0.12912910059071936	0.12170620182362422	0.146272135451361	0.16350480480969626	0.2049028362868972	0.171252525411153	0.16717799919483634	0.12785194230739427	0.13455188381866814	0.12436791481154658	0.13644712022762034	0.10299794151797095	0.13938933718493413	0.13449405104613132	0.10107950855844985	0.10222805501907034	0.10650478960920214	0.08362024318959688	0.08813229643683396	0.3589440484179948	0.388150219769236	0.420819928946752	0.5631304181506069	0.4152148995306361	0.6976703936126271	0.5452677002071795	0.5647972619149765	0.624157852535228	0.6266313770630076	0.6480307850381748	0.6426204940502158	0.6528865775297606	0.5753183198518885	0.4271909522283101	0.5647425672078101	0.5047481585393664	0.4953022317789025	0.5841366738187532	0.5881775505763069
