	530331	w4pp	w26pp	w11pp	w3pp	s21pp	w32pp	w1pp	s26pp	s30pp	s2pp	s31pp	s25pp	s23pp	s28pp	s17pp	s7pp	s32pp	s12pp	s6pp	s27pp	s24pp	s29pp	s3pp	w14pp	w8pp	w17pp	w2pp	f8pp	w29pp	w19pp	w15pp	w16pp	f2pp	31009	31333	31232	31428	530444	31021	530394	31360	530075	31766	31379	31750	S27H1	31112	530364	31700	F7H1	F14H1B	530050	S3Hp	S12Hp	F23HpA	F14H1A	S2Hp	F22H1A	F1H1	S13Hp	S29H1	S16H2	S8Hp	S15Hp	S7Hp	F3H1	S6Hp	F8H1	S30H1	S20H1	S21H1	31219	S26Hp	F16H1	S10H1	S31Hp	S23Hp	s24H1	S11Hp	F6H1	S14Hp	F22HpB	S17H1	S19H1	31267	S4Hp	31749	S1Hp	S25Hp	31071
F22H1A	0.33147116772275664	0.7833789252126363	0.808713296520961	0.8072302966813653	0.8254812704297703	0.8552539342807187	0.8157565364470424	0.8240321298509066	0.908854275845298	0.9266074205679717	0.9085079160518343	0.9509027968417788	0.9100906855006978	0.92979689639758	0.9353472109572591	0.9863582741740626	0.9686239425916542	0.966361038461414	0.9438057012617506	0.9404887251366838	0.8640682702911974	0.8839623700078115	0.8863519948889226	0.8730141263713922	0.8403262655926051	0.8552709469750756	0.8581008135763383	0.8369982786240424	0.8552437204850438	0.8365157563056461	0.8192153402554344	0.8356950519458847	0.8057608985885993	0.7714442404197073	0.334610550351196	0.3779058575875083	0.3137438623866825	0.3254666789724746	0.30857046784673886	0.3292550961995644	0.29383738183827646	0.28480662218454134	0.2968131547117377	0.2973208234174735	0.3494585531083673	0.2789182446056714	0.37518851655474245	0.3333576103812381	0.3272611634035336	0.27888873834576833	0.29594508273312203	0.3414283855866802	0.3207453646910982	0.27697582370927976	0.2483734135043113	0.2354184334976221	0.2064737552263307	0.1283997953953588	0.0	0.24364207190579393	0.2741016851208976	0.29921193656001255	0.29718250750811265	0.35323521580596273	0.29682459946176454	0.3095780729796713	0.28603881276170806	0.22929236254428934	0.2771019274709824	0.3315497301951115	0.3454159498665938	0.3688108277439655	0.28164399331903345	0.2566288324889816	0.3213527385478468	0.2466050361527218	0.3123977927375594	0.26032134094146336	0.24294717628654833	0.2187933244286101	0.27400396187543147	0.3449577304381053	0.2701579312739779	0.4043114080711946	0.37906027066530457	0.3025151141023991	0.23297794191271426	0.3351183292836947	0.34160070861022274	0.2651799739369186	0.2958366989620327
F1H1	0.3756671244642172	0.8275748819540969	0.8529092532624216	0.8514262534228259	0.8696772271712307	0.8994498910221793	0.859952493188503	0.868228086592367	0.9530502325867585	0.9708033773094322	0.9527038727932948	0.9950987535832394	0.9542866422421583	0.9739928531390405	0.9795431676987196	1.0305542309155231	1.0128198993331148	1.0105569952028746	0.9880016580032112	0.9846846818781443	0.908264227032658	0.9281583267492721	0.9305479516303832	0.9172100831128527	0.8845222223340656	0.8994669037165361	0.9022967703177989	0.8811942353655029	0.8994396772265043	0.8807117130471067	0.863411296996895	0.8798910086873453	0.8499568553300598	0.8156401971611678	0.3788065070926566	0.42210181432896887	0.3579398191281431	0.3696626357139352	0.3527664245881994	0.373451052941025	0.33803333857973705	0.32900257892600193	0.3410091114531983	0.34151678015893405	0.39365450984982786	0.3231142013471319	0.419384473296203	0.3775535671226987	0.3714571201449942	0.3230846950872289	0.3401410394745826	0.3856243423281408	0.36494132143255875	0.32117178045074035	0.2925693702457719	0.27961439023908263	0.2506697119677913	0.23731834079883268	0.24364207190579393	0.0	0.3182976418623582	0.3434078933014731	0.3413784642495732	0.39743117254742333	0.34102055620322513	0.3537740297211319	0.3302347695031686	0.2734883192857499	0.32129788421244293	0.37574568693657207	0.38961190660805434	0.41300678448542605	0.32583995006049404	0.30082478923044215	0.36554869528930733	0.2908009928941824	0.35659374947901995	0.3045172976829239	0.28714313302800887	0.2629892811700707	0.318199918616892	0.3891536871795659	0.31435388801543845	0.4485073648126552	0.42325622740676516	0.34671107084385966	0.2771738986541748	0.37931428602515527	0.38579666535168333	0.3093759306783792	0.34003265570349317
S13Hp	0.3545322013364838	0.8064399588263633	0.831774330134688	0.8302913302950923	0.8485423040434974	0.8783149678944457	0.8388175700607694	0.8470931634646337	0.9319153094590251	0.9496684541816989	0.9315689496655615	0.9739638304555058	0.933151719114425	0.9528579300113071	0.9584082445709863	1.0094193077877898	0.9916849762053812	0.989422072075141	0.9668667348754776	0.9635497587504109	0.8871293039049244	0.9070234036215385	0.9094130285026496	0.8960751599851193	0.8633872992063323	0.8783319805888026	0.8811618471900653	0.8600593122377695	0.878304754098771	0.8595767899193731	0.8422763738691614	0.8587560855596117	0.8288219322023265	0.7945052740334344	0.35767158396492316	0.4009668912012354	0.33680489600040964	0.34852771258620174	0.33163150146046594	0.3523161298132915	0.3168984154520036	0.30786765579826847	0.3198741883254648	0.3203818570312006	0.3725195867220944	0.30197927821939846	0.3982495501684695	0.35641864399496526	0.35032219701726075	0.30194977195949546	0.3190061163468491	0.36448941920040734	0.3438063983048253	0.3000368573230069	0.27143444711803844	0.25847946711134917	0.22953478884005782	0.2677779540139364	0.2741016851208976	0.3182976418623582	0.0	0.23593568737913873	0.30071710280294617	0.3567698111007962	0.31988563307549167	0.33263910659339846	0.30909984637543514	0.25235339615801644	0.30016296108470947	0.3546107638088386	0.3684769834803209	0.3918718613576926	0.3047050269327606	0.2796898661027087	0.3444137721615739	0.2696660697664489	0.3354588263512865	0.28338237455519044	0.2660082099002754	0.24185435804233724	0.29706499548915855	0.3680187640518324	0.293218964887705	0.4273724416849217	0.4021213042790317	0.3255761477161262	0.25603897552644134	0.3581793628974218	0.36466174222394987	0.28824100755064574	0.31889773257575976
S29H1	0.3796424527755986	0.8315502102654783	0.856884581573803	0.8554015817342072	0.8736525554826122	0.9034252193335607	0.8639278214998843	0.8722034149037485	0.95702556089814	0.9747787056208137	0.9566792011046763	0.9990740818946208	0.9582619705535398	0.977968181450422	0.9835184960101011	1.0345295592269046	1.0167952276444963	1.0145323235142558	0.9919769863145925	0.9886600101895258	0.9122395553440393	0.9321336550606535	0.9345232799417645	0.9211854114242342	0.8884975506454471	0.9034422320279175	0.9062720986291802	0.8851695636768844	0.9034150055378858	0.8846870413584881	0.8673866253082764	0.8838663369987266	0.8539321836414413	0.8196155254725492	0.382781835404038	0.4260771426403503	0.3619151474395245	0.3736379640253166	0.3567417528995808	0.3774263812524064	0.3420086668911185	0.33297790723738335	0.3449844397645797	0.3454921084703155	0.39762983816120934	0.32708952965851334	0.42335980160758446	0.3815288954340801	0.37543244845637563	0.3270600233986103	0.344116367785964	0.38959967063952217	0.36891664974394023	0.3251471087621217	0.29654469855715326	0.2835897185504641	0.2546450402791727	0.2928882054530513	0.29921193656001255	0.3434078933014731	0.23593568737913873	0.0	0.325827354242061	0.38188006253991114	0.34499588451460655	0.3577493580325133	0.33421009781455	0.2774636475971313	0.32527321252382435	0.37972101524795354	0.3935872349194358	0.4169821127968075	0.32981527837187546	0.30480011754182357	0.3695240236006888	0.2947763212055638	0.36056907779040137	0.3084926259943053	0.29111846133939034	0.2669646094814521	0.3221752469282735	0.39312901549094725	0.3183292163268199	0.45248269312403655	0.4272315557181466	0.35068639915524114	0.2811492269655562	0.38328961433653674	0.3897719936630647	0.31335125898976063	0.34400798401487465
S16H2	0.37761302372369876	0.8295207812135784	0.8548551525219031	0.8533721526823074	0.8716231264307124	0.9013957902816608	0.8618983924479845	0.8701739858518487	0.9549961318462401	0.9727492765689139	0.9546497720527765	0.9970446528427209	0.9562325415016399	0.9759387523985221	0.9814890669582013	1.0325001301750047	1.0147657985925962	1.0125028944623562	0.9899475572626927	0.9866305811376259	0.9102101262921395	0.9301042260087536	0.9324938508898647	0.9191559823723343	0.8864681215935473	0.9014128029760177	0.9042426695772804	0.8831401346249845	0.9013855764859859	0.8826576123065882	0.8653571962563765	0.8818369079468268	0.8519027545895415	0.8175860964206494	0.38075240635213814	0.42404771358845045	0.3598857183876247	0.3716085349734168	0.354712323847681	0.37539695220050656	0.3399792378392186	0.33094847818548345	0.3429550107126798	0.34346267941841563	0.39560040910930944	0.3250601006066135	0.42133037255568456	0.37949946638218024	0.37340301940447573	0.32503059434671044	0.34208693873406415	0.3875702415876223	0.36688722069204033	0.3231176797102219	0.2945152695052534	0.2815602894985642	0.25261561122727283	0.29085877640115143	0.29718250750811265	0.3413784642495732	0.30071710280294617	0.325827354242061	0.0	0.33104422857626703	0.34296645546270665	0.35571992898061344	0.3321806687626502	0.2754342185452314	0.3232437834719245	0.37769158619605364	0.3915578058675359	0.4149526837449076	0.32778584931997556	0.3027706884899237	0.3674945945487889	0.2927468921536639	0.3585396487385015	0.3064631969424055	0.28908903228749044	0.2649351804295522	0.3201458178763736	0.3910995864390474	0.31629978727492003	0.4504532640721367	0.4252021266662467	0.34865697010334123	0.2791197979136564	0.38126018528463684	0.38774256461116485	0.31132182993786073	0.3419785549629748
S8Hp	0.4336657320215489	0.8855734895114286	0.9109078608197533	0.9094248609801575	0.9276758347285625	0.957448498579511	0.9179511007458346	0.9262266941496988	1.0110488401440902	1.028801984866764	1.0107024803506266	1.053097361140571	1.01228524979949	1.0319914606963723	1.0375417752560514	1.0885528384728549	1.0708185068904466	1.0685556027602061	1.0460002655605427	1.042683289435476	0.9662628345899896	0.9861569343066038	0.9885465591877148	0.9752086906701845	0.9425208298913974	0.9574655112738678	0.9602953778751305	0.9391928429228347	0.9574382847838361	0.9387103206044384	0.9214099045542267	0.9378896162446769	0.9079554628873916	0.8736388047184995	0.4368051146499883	0.4801004218863006	0.4159384266854748	0.4276612432712669	0.4107650321455311	0.4314496604983567	0.3960319461370687	0.3870011864833336	0.39900771901052995	0.39951538771626577	0.4516531174071596	0.38111280890446364	0.4773830808535347	0.4355521746800304	0.4294557277023259	0.3810833026445606	0.39813964703191423	0.44362294988547246	0.4229399289898904	0.3791703880080719	0.35056797780310345	0.3376129977964143	0.3086683195251229	0.34691148469900146	0.35323521580596273	0.39743117254742333	0.3567698111007962	0.38188006253991114	0.33104422857626703	0.0	0.39901916376055674	0.41177263727846347	0.3882333770605002	0.3314869268430815	0.37929649176977454	0.4337442944939037	0.447610514165386	0.4710053920427577	0.38383855761782565	0.35882339678777375	0.423547302846639	0.348799600451514	0.41459235703635156	0.3625159052402555	0.34514174058534053	0.3209878887274023	0.37619852617422367	0.44715229473689744	0.37235249557277006	0.5065059723699867	0.4812548349640968	0.4047096784011913	0.33517250621150646	0.43731289358248693	0.44379527290901494	0.36737453823571087	0.39803126326082494
S15Hp	0.32548450355838476	0.7773922610482644	0.8027266323565891	0.8012436325169934	0.8194946062653983	0.8492672701163468	0.8097698722826705	0.8180454656865346	0.902867611680926	0.9206207564035997	0.9025212518874624	0.9449161326774069	0.9041040213363258	0.923810232233208	0.9293605467928872	0.9803716100096906	0.9626372784272823	0.9603743742970421	0.9378190370973787	0.9345020609723118	0.8580816061268255	0.8779757058434396	0.8803653307245507	0.8670274622070202	0.8343396014282332	0.8492842828107037	0.8521141494119664	0.8310116144596704	0.8492570563206718	0.8305290921412742	0.8132286760910625	0.8297083877815128	0.7997742344242273	0.7654575762553353	0.32862388618682414	0.3719191934231364	0.3077571982223106	0.31948001480810273	0.3025838036823669	0.3232684320351925	0.2878507176739046	0.27881995802016946	0.2908264905473658	0.2913341592531016	0.3434718889439954	0.27293158044129945	0.3692018523903705	0.32737094621686624	0.32127449923916174	0.27290207418139645	0.2899584185687501	0.3354417214223083	0.3147587005267263	0.2709891595449079	0.2423867493399394	0.22943176933325019	0.22295560192428462	0.2905008683548033	0.29682459946176454	0.34102055620322513	0.31988563307549167	0.34499588451460655	0.34296645546270665	0.39901916376055674	0.0	0.23551931825231529	0.211980058034352	0.18067251528151346	0.22848208020820648	0.2829298829323357	0.29679610260381795	0.32019098048118966	0.2445362120970469	0.219521051266995	0.2842449573258602	0.22747064367207964	0.2932634002569172	0.24118694846082117	0.22381278380590616	0.19965893194796797	0.25486956939478933	0.3258233379574631	0.264171267109606	0.3983247439068227	0.3730736065009327	0.2965284499380272	0.22699127774834232	0.3291316651193228	0.33561404444585086	0.25919330977254673	0.28985003479766075
S7Hp	0.3382379770762915	0.7901457345661711	0.8154801058744958	0.8139971060349	0.8322480797833051	0.8620207436342535	0.8225233458005772	0.8307989392044414	0.9156210851988328	0.9333742299215065	0.9152747254053691	0.9576696061953136	0.9168574948542326	0.9365637057511148	0.9421140203107939	0.9931250835275974	0.975390751945189	0.9731278478149488	0.9505725106152854	0.9472555344902186	0.8708350796447322	0.8907291793613463	0.8931188042424574	0.879780935724927	0.84709307494614	0.8620377563286103	0.8648676229298731	0.8437650879775772	0.8620105298385786	0.8432825656591809	0.8259821496089692	0.8424618612994195	0.8125277079421341	0.7782110497732421	0.3413773597047309	0.3846726669410432	0.32051067174021736	0.3322334883260095	0.3153372772002737	0.3360219055530993	0.30060419119181137	0.2915734315380762	0.30357996406527255	0.30408763277100836	0.3562253624619022	0.2856850539592062	0.3819553259082773	0.340124419734773	0.3340279727570685	0.2856555476993032	0.30271189208665683	0.34819519494021506	0.32751217404463306	0.2837426330628146	0.25514022285784616	0.24218524285115695	0.23570907544219138	0.30325434187271005	0.3095780729796713	0.3537740297211319	0.33263910659339846	0.3577493580325133	0.35571992898061344	0.41177263727846347	0.23551931825231529	0.0	0.1683582496709015	0.19342598879942022	0.24123555372611327	0.2956833564502424	0.3095495761217247	0.3329444539990964	0.25728968561495363	0.23227452478490174	0.296998430843767	0.2402241171899864	0.306016873774824	0.25394042197872796	0.23656625732381292	0.2124124054658747	0.26762304291269606	0.3385768114753699	0.2769247406275127	0.41107821742472944	0.3858270800188395	0.30928192345593397	0.2397447512662491	0.3418851386372296	0.3483675179637576	0.2719467832904535	0.3026035083155675
F3H1	0.31469871685832823	0.7666064743482078	0.7919408456565326	0.7904578458169368	0.8087088195653418	0.8384814834162903	0.7989840855826139	0.8072596789864781	0.8920818249808695	0.9098349697035433	0.8917354651874059	0.9341303459773503	0.8933182346362694	0.9130244455331515	0.9185747600928307	0.9695858233096342	0.9518514917272257	0.9495885875969855	0.9270332503973221	0.9237162742722553	0.8472958194267689	0.8671899191433831	0.8695795440244941	0.8562416755069637	0.8235538147281767	0.8384984961106471	0.8413283627119098	0.820225827759614	0.8384712696206154	0.8197433054412177	0.8024428893910059	0.8189226010814562	0.7889884477241709	0.7546717895552788	0.31783809948676756	0.36113340672307986	0.2969714115222541	0.3086942281080462	0.2917980169823104	0.312482645335136	0.27706493097384804	0.2680341713201129	0.2800407038473093	0.28054837255304504	0.3326861022439389	0.2621457937412429	0.35841606569031403	0.31658515951680966	0.3104887125391052	0.26211628748133986	0.27917263186869357	0.32465593472225174	0.3039729138266698	0.2602033728448513	0.23160096263988286	0.21864598263319365	0.2121698152242281	0.2797150816547468	0.28603881276170806	0.3302347695031686	0.30909984637543514	0.33421009781455	0.3321806687626502	0.3882333770605002	0.211980058034352	0.1683582496709015	0.0	0.16988672858145693	0.21769629350814995	0.2721440962322791	0.28601031590376136	0.30940519378113307	0.23375042539699034	0.20873526456693844	0.27345917062580366	0.2166848569720231	0.2824776135568607	0.23040116176076464	0.21302699710584963	0.18887314524791143	0.24408378269473277	0.3150375512574066	0.25338548040954945	0.3875389572067661	0.36228781980087615	0.2857426632379707	0.2162054910482858	0.3183458784192663	0.32482825774579427	0.2484075230724902	0.2790642480976042
S6Hp	0.25795226664090953	0.7098600241307891	0.7351943954391138	0.733711395599518	0.7519623693479232	0.7817350331988715	0.7422376353651952	0.7505132287690595	0.8353353747634509	0.8530885194861246	0.8349890149699872	0.8773838957599316	0.8365717844188507	0.8562779953157329	0.861828309875412	0.9128393730922155	0.895105041509807	0.8928421373795667	0.8702868001799033	0.8669698240548367	0.7905493692093502	0.8104434689259643	0.8128330938070754	0.7994952252895451	0.766807364510758	0.7817520458932283	0.784581912494491	0.7634793775421953	0.7817248194031967	0.7629968552237989	0.7456964391735872	0.7621761508640374	0.7322419975067522	0.6979253393378602	0.2610916492693489	0.30438695650566117	0.2402249613048354	0.2519477778906275	0.2350515667648917	0.2557361951177173	0.22031848075642935	0.21128772110269423	0.22329425362989058	0.22380192233562635	0.27593965202652015	0.20539934352382422	0.3016696154728953	0.259838709299391	0.2537422623216865	0.2053698372639212	0.22242618165127487	0.2679094845048331	0.24722646360925107	0.2034569226274326	0.17485451242246414	0.16189953241577493	0.1554233650068094	0.2229686314373281	0.22929236254428934	0.2734883192857499	0.25235339615801644	0.2774636475971313	0.2754342185452314	0.3314869268430815	0.18067251528151346	0.19342598879942022	0.16988672858145693	0.0	0.13501721488423737	0.1894650176083665	0.20333123727984878	0.2267261151572205	0.17700397517957164	0.15198881434951975	0.216712720408385	0.1599384067546044	0.225731163339442	0.17365471154334594	0.15628054688843093	0.13212669503049274	0.18733733247731407	0.25829110103998787	0.19663903019213075	0.3307925069893475	0.30554136958345746	0.22899621302055198	0.1594590408308671	0.26159942820184756	0.2680818075283756	0.1916610728550715	0.22231779788018552
F8H1	0.30576183156760256	0.7576695890574822	0.7830039603658069	0.7815209605262111	0.7997719342746161	0.8295445981255646	0.7900472002918882	0.7983227936957524	0.8831449396901438	0.9008980844128176	0.8827985798966802	0.9251934606866247	0.8843813493455437	0.9040875602424259	0.909637874802105	0.9606489380189085	0.9429146064365	0.9406517023062598	0.9180963651065964	0.9147793889815297	0.8383589341360432	0.8582530338526574	0.8606426587337684	0.8473047902162381	0.814616929437451	0.8295616108199214	0.8323914774211841	0.8112889424688883	0.8295343843298897	0.810806420150492	0.7935060041002803	0.8099857157907305	0.7800515624334452	0.7457349042645531	0.3089012141960419	0.3521965214323542	0.2880345262315284	0.2997573428173205	0.2828611316915847	0.3035457600444103	0.2681280456831224	0.25909728602938725	0.2711038185565836	0.2716114872623194	0.32374921695321324	0.25320890845051724	0.34947918039958836	0.307648274226084	0.30155182724837953	0.2531794021906142	0.2702357465779679	0.31571904943152607	0.29503602853594413	0.2512664875541256	0.2226640773491572	0.20970909734246798	0.20323292993350242	0.2707781963640211	0.2771019274709824	0.32129788421244293	0.30016296108470947	0.32527321252382435	0.3232437834719245	0.37929649176977454	0.22848208020820648	0.24123555372611327	0.21769629350814995	0.13501721488423737	0.0	0.2044561125550067	0.21832233222648897	0.24171721010386066	0.2248135401062647	0.1997983792762128	0.26452228533507804	0.20774797168129744	0.273540728266135	0.221464276470039	0.204090111815124	0.17993625995718576	0.23514689740400713	0.30610066596668095	0.24444859511882377	0.37860207191604045	0.3533509345101505	0.27680577794724504	0.20726860575756012	0.30940899312854064	0.3158913724550686	0.23947063778176453	0.27012736280687855
S30H1	0.3602096342917317	0.8121173917816114	0.8374517630899361	0.8359687632503403	0.8542197369987453	0.8839924008496938	0.8444950030160174	0.8527705964198816	0.937592742414273	0.9553458871369468	0.9372463826208094	0.9796412634107539	0.9388291520696729	0.9585353629665551	0.9640856775262342	1.0150967407430376	0.9973624091606292	0.995099505030389	0.9725441678307256	0.9692271917056589	0.8928067368601724	0.9127008365767866	0.9150904614578976	0.9017525929403672	0.8690647321615802	0.8840094135440506	0.8868392801453133	0.8657367451930175	0.8839821870540189	0.8652542228746212	0.8479538068244095	0.8644335185148597	0.8344993651575744	0.8001827069886823	0.3633490169201711	0.4066443241564833	0.34248232895565756	0.35420514554144966	0.3373089344157139	0.35799356276853944	0.3225758484072515	0.3135450887535164	0.32555162128071274	0.32605928998644856	0.37819701967734237	0.30765671117464644	0.4039269831237175	0.3620960769502132	0.35599962997250867	0.3076272049147434	0.3246835493020971	0.37016685215565526	0.34948383126007326	0.3057142902782548	0.27711188007328635	0.26415690006659714	0.2576807326576316	0.3252259990881503	0.3315497301951115	0.37574568693657207	0.3546107638088386	0.37972101524795354	0.37769158619605364	0.4337442944939037	0.2829298829323357	0.2956833564502424	0.2721440962322791	0.1894650176083665	0.2044561125550067	0.0	0.2260937259149429	0.24948860379231458	0.27926134283039383	0.25424618200034194	0.3189700880592072	0.26219577440542663	0.32798853099026415	0.27591207919416816	0.2585379145392531	0.2343840626813149	0.28959470012813626	0.3605484686908101	0.29889639784295297	0.43304987464016964	0.4077987372342796	0.33125358067137417	0.2617164084816893	0.3638567958526698	0.3703391751791978	0.29391844050589366	0.32457516553100774
S20H1	0.37407585396321397	0.8259836114530936	0.8513179827614183	0.8498349829218226	0.8680859566702276	0.897858620521176	0.8583612226874997	0.8666368160913639	0.9514589620857553	0.9692121068084291	0.9511126022922917	0.9935074830822361	0.9526953717411552	0.9724015826380373	0.9779518971977165	1.0289629604145198	1.0112286288321115	1.0089657247018713	0.9864103875022079	0.9830934113771411	0.9066729565316547	0.9265670562482688	0.9289566811293799	0.9156188126118495	0.8829309518330625	0.8978756332155329	0.9007054998167956	0.8796029648644997	0.8978484067255011	0.8791204425461034	0.8618200264958917	0.878299738186342	0.8483655848290567	0.8140489266601646	0.37721523659165335	0.4205105438279656	0.3563485486271398	0.36807136521293193	0.3511751540871962	0.3718597824400217	0.3364420680787338	0.32741130842499866	0.339417840952195	0.33992550965793084	0.39206323934882464	0.3215229308461287	0.41779320279519977	0.37596229662169545	0.36986584964399094	0.32149342458622565	0.33854976897357936	0.38403307182713753	0.36335005093155553	0.3195805099497371	0.2909780997447686	0.2780231197380794	0.27154695232911386	0.3390922187596326	0.3454159498665938	0.38961190660805434	0.3684769834803209	0.3935872349194358	0.3915578058675359	0.447610514165386	0.29679610260381795	0.3095495761217247	0.28601031590376136	0.20333123727984878	0.21832233222648897	0.2260937259149429	0.0	0.036813434730361264	0.2931275625018761	0.2681124016718242	0.33283630773068945	0.2760619940769089	0.3418547506617464	0.28977829886565043	0.2724041342107354	0.24825028235279717	0.30346091979961853	0.37441468836229236	0.31276261751443524	0.4469160943116519	0.4216649569057619	0.34511980034285644	0.2755826281531716	0.37772301552415205	0.38420539485068006	0.30778466017737593	0.33844138520249
S21H1	0.3974707318405857	0.8493784893304653	0.8747128606387901	0.8732298607991943	0.8914808345475993	0.9212534983985478	0.8817561005648714	0.8900316939687356	0.974853839963127	0.9926069846858008	0.9745074801696634	1.016902360959608	0.9760902496185269	0.995796460515409	1.0013467750750882	1.0523578382918917	1.034623506709483	1.0323606025792431	1.0098052653795797	1.0064882892545128	0.9300678344090264	0.9499619341256406	0.9523515590067516	0.9390136904892212	0.9063258297104342	0.9212705110929046	0.9241003776941673	0.9029978427418714	0.9212432846028729	0.9025153204234752	0.8852149043732634	0.9016946160637137	0.8717604627064284	0.8374438045375363	0.40061011446902506	0.44390542170533737	0.3797434265045116	0.3914662430903037	0.3745700319645679	0.3952546603173935	0.3598369459561055	0.35080618630237037	0.3628127188295667	0.36332038753530255	0.41545811722619636	0.3449178087235004	0.4411880806725715	0.39935717449906716	0.39326072752136265	0.34488830246359736	0.36194464685095107	0.40742794970450924	0.38674492880892725	0.3429753878271088	0.31437297762214034	0.3014179976154511	0.29494183020648557	0.3624870966370043	0.3688108277439655	0.41300678448542605	0.3918718613576926	0.4169821127968075	0.4149526837449076	0.4710053920427577	0.32019098048118966	0.3329444539990964	0.30940519378113307	0.2267261151572205	0.24171721010386066	0.24948860379231458	0.036813434730361264	0.0	0.3165224403792478	0.2915072795491959	0.35623118560806116	0.2994568719542806	0.36524962853911813	0.31317317674302214	0.2957990120881071	0.2716451602301689	0.32685579767699025	0.39780956623966407	0.33615749539180695	0.4703109721890236	0.4450598347831336	0.36851467822022815	0.2989775060305433	0.40111789340152376	0.40760027272805177	0.33117953805474765	0.3618362630798617
31219	0.3103038974156537	0.7622116549055333	0.787546026213858	0.7860630263742623	0.8043140001226672	0.8340866639736157	0.7945892661399394	0.8028648595438035	0.8876870055381949	0.9054401502608687	0.8873406457447313	0.9297355265346758	0.8889234151935947	0.9086296260904769	0.9141799406501561	0.9651910038669596	0.9474566722845512	0.945193768154311	0.9226384309546476	0.9193214548295807	0.8429009999840944	0.8627950997007086	0.8651847245818196	0.8518468560642891	0.8191589952855021	0.8341036766679726	0.8369335432692353	0.8158310083169393	0.8340764501779407	0.8153484859985431	0.7980480699483314	0.8145277816387817	0.7845936282814963	0.7502769701126042	0.31344328004409305	0.3567385872804053	0.29257659207957953	0.30429940866537164	0.28740319753963584	0.3080878258924614	0.2726701115311735	0.26363935187743837	0.2756458844046347	0.2761535531103705	0.3282912828012643	0.25775097429856836	0.3540212462476394	0.31219034007413515	0.30609389309643065	0.25772146803866536	0.274777812426019	0.32026111527957724	0.2995780943839952	0.2558085534021768	0.2272061431972083	0.2142511631905191	0.20777499578155353	0.27532026221207223	0.28164399331903345	0.32583995006049404	0.3047050269327606	0.32981527837187546	0.32778584931997556	0.38383855761782565	0.2445362120970469	0.25728968561495363	0.23375042539699034	0.17700397517957164	0.2248135401062647	0.27926134283039383	0.2931275625018761	0.3165224403792478	0.0	0.18483784564332906	0.24956175170219427	0.21229003752934855	0.2780827941141861	0.22600634231809008	0.20863217766317507	0.18447832580523688	0.2396889632520582	0.310642731814732	0.2489906609668749	0.3831441377640916	0.3578930003582016	0.2813478437952961	0.21181067160561123	0.3139510589765917	0.32043343830311977	0.24401270362981564	0.27466942865492966
S26Hp	0.2852887365856018	0.7371964940754814	0.7625308653838061	0.7610478655442103	0.7792988392926153	0.8090715031435638	0.7695741053098875	0.7778496987137516	0.8626718447081431	0.8804249894308168	0.8623254849146794	0.9047203657046239	0.8639082543635429	0.8836144652604251	0.8891647798201042	0.9401758430369077	0.9224415114544993	0.920178607324259	0.8976232701245956	0.8943062939995289	0.8178858391540424	0.8377799388706566	0.8401695637517677	0.8268316952342373	0.7941438344554502	0.8090885158379206	0.8119183824391834	0.7908158474868875	0.8090612893478889	0.7903333251684912	0.7730329091182795	0.7895126208087297	0.7595784674514444	0.7252618092825523	0.2884281192140411	0.3317234264503534	0.26756143124952764	0.27928424783531974	0.26238803670958394	0.2830726650624095	0.2476549507011216	0.23862419104738647	0.2506307235745828	0.2511383922803186	0.30327612197121245	0.23273581346851646	0.3290060854175876	0.2871751792440832	0.28107873226637875	0.23270630720861343	0.2497626515959671	0.2952459544495253	0.27456293355394334	0.23079339257212483	0.20219098236715638	0.18923600236046717	0.18275983495150164	0.25030510138202033	0.2566288324889816	0.30082478923044215	0.2796898661027087	0.30480011754182357	0.3027706884899237	0.35882339678777375	0.219521051266995	0.23227452478490174	0.20873526456693844	0.15198881434951975	0.1997983792762128	0.25424618200034194	0.2681124016718242	0.2915072795491959	0.18483784564332906	0.0	0.20334274278766637	0.18727487669929666	0.25306763328413423	0.20099118148803818	0.18361701683312318	0.15946316497518498	0.21467380242200632	0.28562757098468017	0.223975500136823	0.35812897693403967	0.3328778395281497	0.25633268296524425	0.18679551077555934	0.28893589814653986	0.2954182774730678	0.21899754279976374	0.24965426782487776
