	f9pp	w17pp	w9pp	s17pp	f23ppB	f12ppB	s27pp	S9H1	S27H1	f17ppB	w31pp	F32H1	S22Hp	S3Hp	f17ppA	s10pp	s8pp	w8pp	F6H1	w21pp	S18H1	f22ppB	w27pp	f19pp	f29pp	w16pp	f16ppB	f25pp	f16ppA	s25pp	f2pp	F7H1	w25pp	w24pp	s24pp	w19pp	f11pp	f14ppA	S20H1	w28pp	f28pp	f30pp	w3pp	S30H1	w30pp	s3pp	S19H1	F23HpA	f3pp	f20ppB	w15pp	w22pp	f22ppA	w14pp	s14pp	s22pp	w1pp	f1pp	s28pp	w10pp	w11pp	w18pp	f13pp	S13Hp	w6pp	w20pp	w12pp	w13pp	s12pp	f20ppA	s32pp	w32pp	f6ppB	f6ppA	f26pp	s11pp	w26pp	s30pp	f10pp	f23ppA	w2pp	s2pp	S2Hp	F14H1A	s31pp	f14ppB	s29pp	w29pp	w7pp	s7pp	f4pp	f15pp	f7pp	w4pp	f8pp	S4Hp	s26pp	F8H1	s23pp	w23pp	f32pp	f24pp	f12ppA	f18pp	f31pp	f21pp
w31pp	0.10053121860972575	0.11913794812072608	0.12193552046944184	0.160291475044241	0.1365898343330749	0.0734504308976433	0.03683305231618244	0.2062528061292515	0.20448538060004628	0.05363335309928145	0.0	0.2043432111239406	0.18359315004869842	0.2024705807904598	0.043546398668713224	0.13904326427524466	0.23070582601687625	0.09222272218787106	0.21735676593280262	0.08863237280461309	0.2383913450252776	0.04861657063262078	0.062479927817468035	0.07045846501484362	0.09821577860525446	0.11466726042331224	0.09665575069360414	0.09603061043173011	0.11232631659060602	0.1001267366573102	0.10781045584918236	0.2739404655934488	0.09154278364764093	0.13944019489575635	0.12291541251134128	0.11363412607789093	0.11552630794371382	0.10266983974331605	0.287745640734379	0.10330621366409865	0.1037119720837126	0.09836389536016836	0.11037536591868778	0.2818113053968232	0.2013918074678952	0.21717095187256613	0.29219775924838204	0.26997849888727393	0.15099996456725256	0.13578752520639203	0.10182785093173241	0.15626466918881965	0.1096804926002278	0.14745680967960156	0.20766874086975762	0.17710797726311428	0.12339673739693907	0.10762548765304067	0.12260396038679182	0.08507708554147	0.0833961424712037	0.07691587203220372	0.10857037943862363	0.28500929914182865	0.10451942763961845	0.09273984464115582	0.09722109549908584	0.101297540308463	0.1840092603568897	0.11940523527883788	0.2525089981568839	0.1614361390027671	0.09921147040130121	0.0969896634600337	0.0983937230735696	0.1947838878656457	0.1097775065790494	0.0977544261576516	0.07284036246740974	0.08841438863887505	0.11228082983217573	0.11283705388978438	0.29016483666541615	0.3009324804148062	0.16804925357679754	0.12844119680893856	0.14175427913657274	0.10218933423334217	0.17590474241537768	0.17897136112322665	0.07069581887927687	0.06775012072169953	0.07163705542320307	0.12786355143174755	0.08908544264183943	0.25594521887065025	0.20407420623135442	0.2540114016349662	0.13825229313624604	0.1026798958302258	0.08124039813199756	0.06447505438108608	0.0742282336118475	0.073786094096499	0.06882903707750392	0.07621736543308984
F32H1	0.2674663404547062	0.2860730699657065	0.2888706423144223	0.3272265968892214	0.3035249561780553	0.24038555274262371	0.20376817416116286	0.37318792797423195	0.37142050244502667	0.22056847494426185	0.2043432111239406	0.0	0.32524227887948104	0.3602836672208436	0.21048152051369365	0.30597838612022504	0.39764094786185666	0.25915784403285147	0.384291887777783	0.2555674946495935	0.405326466870258	0.2155516924776012	0.22941504966244844	0.23739358685982404	0.26515090045023487	0.28160238226829265	0.2635908725385846	0.26296573227671055	0.27926143843558643	0.26706185850229064	0.2747455776941628	0.44087558743842925	0.25847790549262134	0.30637531674073676	0.2898505343563217	0.28056924792287136	0.28246142978869426	0.2696049615882965	0.4546807625793594	0.2702413355090791	0.270647093928693	0.2652990172051488	0.2773104877636682	0.4487464272418036	0.3683269293128756	0.38410607371754657	0.4591328810933625	0.43691362073225437	0.317935086412233	0.3027226470513725	0.26876297277671285	0.3231997910338001	0.2766156144452082	0.314391931524582	0.374603862714738	0.3440430991080947	0.2903318592419195	0.2745606094980211	0.28953908223177227	0.2520122073864504	0.25033126431618413	0.24385099387718415	0.27550550128360407	0.4519444209868091	0.2714545494845989	0.25967496648613625	0.26415621734406625	0.26823266215344344	0.3509443822018701	0.28634035712381833	0.4194441200018643	0.3283712608477475	0.2661465922462816	0.2639247853050141	0.26532884491855	0.36171900971062615	0.2767126284240298	0.264689548002632	0.23977548431239018	0.25534951048385546	0.2792159516771562	0.2797721757347648	0.45709995851039653	0.46786760225978663	0.33498437542177795	0.295376318653919	0.3086894009815532	0.2691244560783226	0.34283986426035806	0.34590648296820703	0.23763094072425728	0.23468524256667997	0.2385721772681835	0.29479867327672793	0.25602056448681987	0.42288034071563063	0.37100932807633485	0.42094652347994665	0.3051874149812265	0.26961501767520624	0.24817551997697798	0.2314101762260665	0.2411633554568279	0.2407212159414794	0.23576415892248434	0.24315248727807023
S22Hp	0.24671627937946397	0.2653230088904643	0.26812058123918003	0.3064765358139792	0.2827748951028131	0.21963549166738153	0.18301811308592067	0.3524378668989897	0.35067044136978454	0.19981841386901966	0.18359315004869842	0.32524227887948104	0.0	0.33953360614560135	0.18973145943845146	0.28522832504498286	0.3768908867866145	0.23840778295760928	0.36354182670254087	0.2348174335743513	0.38457640579501584	0.194801631402359	0.20866498858720625	0.21664352578458185	0.24440083937499268	0.26085232119305046	0.24284081146334238	0.24221567120146836	0.25851137736034424	0.24631179742704845	0.2539955166189206	0.420125526363187	0.23772784441737915	0.28562525566549457	0.2691004732810795	0.25981918684762917	0.2617113687134521	0.24885490051305428	0.4339307015041173	0.24949127443383687	0.24989703285345083	0.2445489561299066	0.25656042668842605	0.42799636616656145	0.34757686823763345	0.3633560126423043	0.43838282001812023	0.4161635596570121	0.2971850253369908	0.2819725859761303	0.24801291170147066	0.3024497299585579	0.255865553369966	0.29364187044933976	0.35385380163949587	0.3232930380328525	0.2695817981666773	0.2538105484227789	0.26878902115653003	0.23126214631120823	0.22958120324094192	0.22310093280194196	0.2547554402083619	0.4311943599115669	0.25070448840935666	0.23892490541089406	0.24340615626882406	0.24748260107820125	0.33019432112662794	0.2655902960485761	0.39869405892662213	0.30762119977250535	0.24539653117103943	0.24317472422977193	0.24457878384330783	0.34096894863538396	0.25596256734878764	0.24393948692738984	0.219025423237148	0.23459944940861327	0.25846589060191394	0.25902211465952263	0.4363498974351544	0.44711754118454444	0.31423431434653576	0.2746262575786768	0.287939339906311	0.2483743950030804	0.32208980318511593	0.3251564218929649	0.2168808796490151	0.21393518149143778	0.2178221161929413	0.2740486122014858	0.23527050341157768	0.4021302796403885	0.35025926700109267	0.4001964624047044	0.2844373539059843	0.24886495659996405	0.2274254589017358	0.2106601151508243	0.22041329438158572	0.21997115486623722	0.21501409784724215	0.22240242620282805
S3Hp	0.26559371012122535	0.28420043963222563	0.28699801198094144	0.32535396655574056	0.30165232584457446	0.23851292240914287	0.20189554382768204	0.3713152976407511	0.3695478721115459	0.21869584461078106	0.2024705807904598	0.3602836672208436	0.33953360614560135	0.0	0.20860889018021284	0.30410575578674426	0.3957683175283758	0.25728521369937063	0.3824192574443022	0.25369486431611266	0.4034538365367772	0.21367906214412039	0.22754241932896763	0.2355209565263432	0.26327827011675403	0.2797297519348118	0.26171824220510376	0.2610931019432297	0.2773888081021056	0.2651892281688098	0.27287294736068196	0.4390029571049484	0.2566052751591405	0.3045026864072559	0.28797790402284085	0.2786966175893905	0.2805887994552134	0.26773233125481566	0.45280813224587857	0.26836870517559824	0.2687744635952122	0.263426386871668	0.27543785743018734	0.44687379690832274	0.36645429897939474	0.38223344338406573	0.45726025075988164	0.43504099039877353	0.31606245607875216	0.30085001671789163	0.266890342443232	0.32132716070031925	0.2747429841117274	0.31251930119110116	0.37273123238125716	0.3421704687746139	0.28845922890843867	0.27268797916454024	0.28766645189829143	0.2501395770529696	0.24845863398270326	0.2419783635437033	0.27363287095012323	0.45007179065332825	0.26958191915111807	0.2578023361526554	0.2622835870105854	0.2663600318199626	0.34907175186838924	0.2844677267903375	0.4175714896683835	0.32649863051426664	0.2642739619128008	0.2620521549715333	0.2634562145850692	0.3598463793771453	0.274839998090549	0.26281691766915116	0.23790285397890934	0.2534768801503746	0.27734332134367534	0.277899545401284	0.4552273281769157	0.4659949719263058	0.3331117450882971	0.29350368832043816	0.30681677064807233	0.26725182574484174	0.3409672339268772	0.3440338526347262	0.23575831039077644	0.23281261223319913	0.23669954693470266	0.2929260429432471	0.25414793415333903	0.4210077103821498	0.369136697742854	0.4190738931464658	0.30331478464774564	0.2677423873417254	0.24630288964349714	0.22953754589258565	0.23929072512334706	0.23884858560799857	0.2338915285890035	0.2412798569445894
f17ppA	0.10380440758144878	0.12241113709244911	0.12520870944116486	0.16356466401596403	0.13986302330479794	0.07672361986936634	0.04010624128790547	0.20952599510097453	0.2077585695717693	0.056906542071004484	0.043546398668713224	0.21048152051369365	0.18973145943845146	0.20860889018021284	0.0	0.14231645324696768	0.2339790149885993	0.09549591115959408	0.22062995490452564	0.0919055617763361	0.2416645339970006	0.05188975960434381	0.06575311678919107	0.07373165398656664	0.10148896757697749	0.11794044939503527	0.09992893966532718	0.09930379940345314	0.11559950556232905	0.10339992562903323	0.11108364482090538	0.27721365456517183	0.09481597261936396	0.1427133838674794	0.12618860148306432	0.11690731504961396	0.11879949691543686	0.10594302871503908	0.29101882970610204	0.10657940263582166	0.10698516105543564	0.10163708433189139	0.11364855489041081	0.2850844943685462	0.20466499643961822	0.22044414084428915	0.29547094822010506	0.27325168785899695	0.15427315353897558	0.13906071417811508	0.10510103990345546	0.15953785816054267	0.11295368157195083	0.15072999865132458	0.21094192984148064	0.1803811662348373	0.1266699263686621	0.11089867662476369	0.12587714935851485	0.08835027451319304	0.08666933144292671	0.08018906100392675	0.11184356841034666	0.2882824881135517	0.10779261661134149	0.09601303361287886	0.10049428447080885	0.10457072928018603	0.1872824493286127	0.12267842425056091	0.2557821871286069	0.16470932797449012	0.10248465937302423	0.10026285243175673	0.10166691204529263	0.19805707683736876	0.11305069555077243	0.10102761512937464	0.07611355143913277	0.09168757761059808	0.11555401880389876	0.11611024286150741	0.29343802563713917	0.30420566938652926	0.17132244254852058	0.13171438578066158	0.14502746810829575	0.10546252320506519	0.1791779313871007	0.18224455009494966	0.0739690078509999	0.07102330969342256	0.0749102443949261	0.13113674040347056	0.09235863161356246	0.25921840784237327	0.20734739520307746	0.25728459060668923	0.14152548210796906	0.10595308480194883	0.08451358710372059	0.0677482433528091	0.07750142258357053	0.07705928306822205	0.07210222604922695	0.07949055440481287
s10pp	0.15762202696112132	0.17622875647212163	0.1790263288208374	0.21738228339563653	0.19368064268447044	0.13054123924903885	0.11452246456640024	0.2839422183794693	0.2821747928502641	0.15240140767653584	0.13904326427524466	0.30597838612022504	0.28522832504498286	0.30410575578674426	0.14231645324696768	0.0	0.2711674150487355	0.13268431121973023	0.2578183549646618	0.12909396183647226	0.2788529340571368	0.10106172961853464	0.1149250868033819	0.12754927336623917	0.15530658695665	0.17175806877470778	0.1537465590449997	0.15312141878312568	0.16941712494200156	0.15721754500870577	0.1649012642005779	0.33103127394484433	0.14863359199903647	0.1965310032471519	0.18000622086273682	0.1707249344292865	0.1726171162951094	0.1597606480947116	0.3448364490857746	0.1603970220154942	0.16080278043510815	0.15545470371156392	0.16746617427008334	0.33890211374821877	0.2584826158192908	0.27426176022396165	0.34928856759977756	0.32706930723866945	0.20809077291864814	0.1928783335577876	0.15891865928312798	0.21335547754021522	0.16677130095162335	0.2045476180309971	0.2647595492211532	0.23419878561450982	0.18048754574833464	0.1647162960044362	0.17969476873818738	0.14216789389286555	0.14048695082259924	0.13400668038359928	0.1656611877900192	0.3421001074932242	0.161610235991014	0.14983065299255138	0.15431190385048138	0.15838834865985857	0.24110006870828524	0.17649604363023344	0.30959980650827945	0.21852694735416264	0.15630227875269675	0.15408047181142925	0.15548453142496516	0.2518746962170413	0.16686831493044496	0.15484523450904716	0.1299311708188053	0.1455051969902706	0.1693716381835713	0.16992786224117995	0.3472556450168117	0.35802328876620176	0.22514006192819308	0.18553200516033413	0.1988450874879683	0.15928014258473772	0.23299555076677322	0.2360621694746222	0.1277866272306724	0.12484092907309509	0.12872786377459863	0.1849543597831431	0.146176250993235	0.3130360272220458	0.26116501458275	0.31110220998636173	0.1953431014876416	0.15977070418162137	0.13833120648339312	0.12156586273248163	0.13131904196324304	0.13087690244789457	0.12591984542889947	0.1333081737844854
s8pp	0.2492845887027529	0.2678913182137532	0.27068889056246903	0.30904484513726815	0.28534320442610206	0.22220380099067047	0.20618502630803184	0.3756047801211009	0.3738373545918957	0.24406396941816744	0.23070582601687625	0.39764094786185666	0.3768908867866145	0.3957683175283758	0.2339790149885993	0.2711674150487355	0.0	0.1598045314464347	0.339642003719699	0.21091761059150943	0.36067658281217396	0.19272429136016625	0.20658764854501352	0.2192118351078708	0.24696914869828163	0.2634206305163394	0.24540912078663132	0.2447839805247573	0.2610796866836332	0.2488801067503374	0.25656382594220956	0.422693835686476	0.2402961537406681	0.2881935649887835	0.27166878260436844	0.2623874961709181	0.264279678036741	0.25142320983634325	0.43649901082740616	0.25205958375712584	0.25246534217673977	0.24711726545319554	0.25912873601171493	0.43056467548985033	0.35014517756092234	0.3659243219655933	0.44095112934140923	0.4187318689803011	0.29975333466027976	0.2845408952994192	0.2505812210247596	0.30501803928184684	0.25843386269325497	0.29621017977262876	0.35642211096278476	0.3258613473561415	0.27215010748996626	0.25637885774606783	0.271357330479819	0.23383045563449717	0.23214951256423086	0.2256692421252309	0.2573237495316508	0.43376266923485585	0.25327279773264566	0.241493214734183	0.245974465592113	0.2500509104014902	0.33276263044991683	0.2681586053718651	0.40126236824991107	0.31018950909579424	0.24796484049432838	0.24574303355306087	0.24714709316659678	0.3435372579586729	0.2585308766720766	0.24650779625067878	0.22159373256043693	0.2371677587319022	0.26103419992520294	0.26159042398281157	0.4389182067584433	0.4496858505078334	0.3168026236698247	0.27719456690196576	0.29050764922959993	0.25094270432636934	0.3246581125084048	0.3277247312162538	0.21944918897230403	0.21650349081472672	0.22039042551623025	0.2766169215247747	0.23783881273486662	0.4046985889636774	0.3528275763243816	0.4027647717279934	0.28700566322927323	0.251433265923253	0.22999376822502474	0.21322842447411325	0.22298160370487466	0.22253946418952616	0.2175824071705311	0.224970735526117
w8pp	0.11080148487374772	0.12940821438474803	0.1322057867334638	0.17056174130826296	0.14686010059709687	0.08372069716166528	0.06770192247902665	0.2371216762920957	0.2353542507628905	0.10558086558916224	0.09222272218787106	0.25915784403285147	0.23840778295760928	0.25728521369937063	0.09549591115959408	0.13268431121973023	0.1598045314464347	0.0	0.2011588998906938	0.07243450676250421	0.22219347898316877	0.054241187531161056	0.06810454471600831	0.08072873127886558	0.10848604486927643	0.12493752668733421	0.1069260169576261	0.10630087669575208	0.12259658285462799	0.11039700292133217	0.11808072211320432	0.28421073185747076	0.1018130499116629	0.14971046115977832	0.13318567877536325	0.12390439234191289	0.1257965742077358	0.112940106007338	0.29801590699840097	0.1135764799281206	0.11398223834773458	0.10863416162419032	0.12064563218270974	0.29208157166084514	0.21166207373191714	0.22744121813658807	0.302468025512404	0.2802487651512959	0.16127023083127454	0.146057791470414	0.11209811719575438	0.16653493545284162	0.11995075886424977	0.1577270759436235	0.21793900713377956	0.18737824352713622	0.13366700366096104	0.11789575391706263	0.13287422665081378	0.09534735180549198	0.09366640873522565	0.0871861382962257	0.1188406457026456	0.29527956540585065	0.11478969390364041	0.10301011090517778	0.10749136176310779	0.11156780657248497	0.19427952662091164	0.12967550154285984	0.2627792644209059	0.17170640526678904	0.10948173666532317	0.10725992972405565	0.10866398933759155	0.20505415412966768	0.12004777284307136	0.10802469242167356	0.08311062873143171	0.09868465490289702	0.12255109609619769	0.12310732015380635	0.3004351029294381	0.3112027466788282	0.1783195198408195	0.13871146307296053	0.1520245454005947	0.11245960049736413	0.18617500867939962	0.1892416273872486	0.08096608514329884	0.0780203869857215	0.08190732168722505	0.1381338176957695	0.0993557089058614	0.2662154851346722	0.21434447249537641	0.26428166789898816	0.148522559400268	0.11295016209424777	0.09151066439601953	0.07474532064510805	0.08449849987586946	0.08405636036052097	0.07909930334152589	0.08648763169711181
F6H1	0.23593552861867925	0.25454225812967957	0.25733983047839537	0.2956957850531945	0.2719941443420284	0.2088547409065968	0.1928359662239582	0.3622557200370273	0.36048829450782205	0.23071490933409383	0.21735676593280262	0.384291887777783	0.36354182670254087	0.3824192574443022	0.22062995490452564	0.2578183549646618	0.339642003719699	0.2011588998906938	0.0	0.15688364479459033	0.33272423942320134	0.17937523127609262	0.1932385884609399	0.20586277502379713	0.23362008861420797	0.25007157043226574	0.23206006070255766	0.23143492044068364	0.24773062659955952	0.23553104666626373	0.24321476585813587	0.40934477560240234	0.22694709365659443	0.27484450490470985	0.2583197225202948	0.24903843608684445	0.25093061795266736	0.23807414975226956	0.4231499507433325	0.23871052367305215	0.2391162820926661	0.23376820536912188	0.2457796759276413	0.4172156154057767	0.3367961174768487	0.35257526188151966	0.42760206925733557	0.40538280889622746	0.2864042745762061	0.27119183521534557	0.23723216094068594	0.2916689791977732	0.2450848026091813	0.2828611196885551	0.3430730508787111	0.3125122872720678	0.2588010474058926	0.24302979766199417	0.25800827039574536	0.2204813955504235	0.2188004524801572	0.21232018204115724	0.24397468944757716	0.4204136091507822	0.23992373764857197	0.22814415465010934	0.23262540550803934	0.23670185031741653	0.31941357036584317	0.25480954528779143	0.3879133081658374	0.2968404490117206	0.23461578041025472	0.2323939734689872	0.23379803308252312	0.33018819787459924	0.24518181658800292	0.23315873616660512	0.20824467247636327	0.22381869864782855	0.24768513984112925	0.2482413638987379	0.4255691466743696	0.4363367904237597	0.30345356358575104	0.2638455068178921	0.27715858914552627	0.23759364424229568	0.31130905242433116	0.3143756711321801	0.20610012888823037	0.20315443073065306	0.2070413654321566	0.263267861440701	0.22448975265079296	0.3913495288796037	0.33947851624030795	0.38941571164391975	0.2736566031451996	0.23808420583917933	0.21664470814095108	0.1998793643900396	0.209632543620801	0.2091904041054525	0.20423334708645743	0.21162167544204333
w21pp	0.10721113549048973	0.12581786500149006	0.1286154373502058	0.16697139192500499	0.1432697512138389	0.08013034777840729	0.06411157309576868	0.23353132690883774	0.23176390137963251	0.10199051620590427	0.08863237280461309	0.2555674946495935	0.2348174335743513	0.25369486431611266	0.0919055617763361	0.12909396183647226	0.21091761059150943	0.07243450676250421	0.15688364479459033	0.0	0.20399984629501175	0.05065083814790308	0.06451419533275034	0.07713838189560761	0.10489569548601846	0.12134717730407624	0.10333566757436813	0.10271052731249411	0.11900623347137002	0.1068066535380742	0.11449037272994635	0.2806203824742128	0.09822270052840493	0.14612011177652034	0.12959532939210527	0.12031404295865492	0.12220622482447782	0.10934975662408003	0.294425557615143	0.10998613054486263	0.1103918889644766	0.10504381224093234	0.11705528279945177	0.28849122227758717	0.20807172434865917	0.2238508687533301	0.298877676129146	0.2766584157680379	0.15767988144801656	0.14246744208715603	0.10850776781249641	0.16294458606958365	0.1163604094809918	0.15413672656036553	0.2143486577505216	0.18378789414387825	0.13007665427770307	0.11430540453380465	0.1292838772675558	0.091757002422234	0.09007605935196768	0.08359578891296772	0.11525029631938763	0.2916892160225927	0.11119934452038244	0.09941976152191981	0.10390101237984982	0.107977457189227	0.19068917723765366	0.12608515215960187	0.2591889150376479	0.16811605588353107	0.1058913872820652	0.10366958034079768	0.10507363995433358	0.2014638047464097	0.11645742345981339	0.10443434303841559	0.07952027934817374	0.09509430551963904	0.11896074671293971	0.11951697077054838	0.2968447535461801	0.3076123972955702	0.17472917045756153	0.13512111368970256	0.14843419601733673	0.10886925111410616	0.18258465929614165	0.18565127800399062	0.07737573576004086	0.07443003760246353	0.07831697230396706	0.13454346831251152	0.09576535952260343	0.2626251357514142	0.2107541231121184	0.2606913185157302	0.14493221001701004	0.1093598127109898	0.08792031501276154	0.07115497126185007	0.08090815049261148	0.080466010977263	0.0755089539582679	0.08289728231385382
S18H1	0.25697010771115425	0.27557683722215454	0.27837440957087034	0.31673036414566946	0.29302872343450337	0.22988931999907178	0.21387054531643318	0.38329029912950224	0.381522873600297	0.2517494884265688	0.2383913450252776	0.405326466870258	0.38457640579501584	0.4034538365367772	0.2416645339970006	0.2788529340571368	0.36067658281217396	0.22219347898316877	0.33272423942320134	0.20399984629501175	0.0	0.2004098103685676	0.21427316755341486	0.2268973541162721	0.25465466770668294	0.2711061495247407	0.25309463979503266	0.2524694995331586	0.2687652056920345	0.2565656257587387	0.26424934495061086	0.4303793546948773	0.2479816727490694	0.2958790839971848	0.27935430161276975	0.2700730151793194	0.2719651970451423	0.25910872884474456	0.4441845298358075	0.25974510276552715	0.2601508611851411	0.2548027844615969	0.26681425502011624	0.43825019449825164	0.35783069656932365	0.37360984097399463	0.44863664834981054	0.42641738798870243	0.30743885366868107	0.29222641430782054	0.2582667400331609	0.31270355829024815	0.2661193817016563	0.30389569878103007	0.36410762997118606	0.3335468663645428	0.2798356264983676	0.26406437675446914	0.27904284948822033	0.24151597464289848	0.23983503157263217	0.2333547611336322	0.26500926854005213	0.44144818824325716	0.26095831674104697	0.2491787337425843	0.2536599846005143	0.2577364294098915	0.34044814945831814	0.2758441243802664	0.4089478872583124	0.31787502810419554	0.2556503595027297	0.2534285525614622	0.2548326121749981	0.3512227769670742	0.2662163956804779	0.25419331525908007	0.22927925156883824	0.24485327774030352	0.26871971893360425	0.2692759429912129	0.4466037257668446	0.4573713695162347	0.324488142678226	0.28488008591036706	0.29819316823800124	0.25862822333477065	0.3323436315168061	0.3354102502246551	0.22713470798070534	0.22418900982312803	0.22807594452463156	0.284302440533176	0.24552433174326793	0.4123841079720787	0.3605130953327829	0.4104502907363947	0.29469118223767454	0.2591187849316543	0.23767928723342605	0.22091394348251456	0.23066712271327597	0.23022498319792747	0.2252679261789324	0.2326562545345183
f22ppB	0.06719533331849745	0.08580206282949777	0.08859963517821354	0.1269555897530127	0.1032539490418466	0.04011454560641499	0.02409577092377637	0.19351552473684544	0.19174809920764022	0.06197471403391198	0.04861657063262078	0.2155516924776012	0.194801631402359	0.21367906214412039	0.05188975960434381	0.10106172961853464	0.19272429136016625	0.054241187531161056	0.17937523127609262	0.05065083814790308	0.2004098103685676	0.0	0.020026860812787654	0.03712257972361531	0.06487989331402615	0.08133137513208392	0.06331986540237583	0.0626947251405018	0.0789904312993777	0.06679085136608189	0.07447457055795405	0.24060458030222048	0.058206898356412615	0.10610430960452803	0.08957952722011296	0.08029824078666262	0.08219042265248551	0.06933395445208773	0.2544097554431507	0.06997032837287033	0.07037608679248429	0.06502801006894005	0.07703948062745947	0.24847542010559487	0.16805592217666687	0.1838350665813378	0.2588618739571537	0.2366426135960456	0.11766407927602425	0.10245163991516373	0.06849196564050411	0.12292878389759133	0.07634460730899949	0.11412092438837323	0.1743328555785293	0.14377209197188595	0.09006085210571076	0.07428960236181235	0.0892680750955635	0.05174120025024169	0.05006025717997538	0.043579986740975414	0.07523449414739532	0.2516734138506004	0.07118354234839014	0.05940395934992751	0.06388521020785752	0.06796165501723468	0.15067337506566136	0.08606934998760957	0.21917311286565558	0.12810025371153877	0.0658755851100729	0.06365377816880538	0.06505783778234128	0.1614480025744174	0.07644162128782109	0.06441854086642329	0.039504477176181434	0.05507850334764673	0.07894494454094741	0.07950116859855606	0.2568289513741878	0.2675965951235779	0.13471336828556923	0.09510531151771025	0.10841839384534442	0.06885344894211386	0.14256885712414935	0.14563547583199832	0.03735993358804856	0.03441423543047123	0.03830117013197477	0.09452766614051922	0.05574955735061112	0.22260933357942192	0.17073832094012611	0.2206755163437379	0.10491640784501774	0.0693440105389975	0.04790451284076925	0.03113916908985777	0.04089234832061918	0.0404502088052707	0.03549315178627561	0.042881480141861536
