	S6Hp	F14H1B	S4Hp	F22HpB	F14H1A	530451	S14Hp	S3Hp	S21H1	530050	S20H1	S18H1	S9H1	S22Hp	31700	530167	530075	31750	31600	S7Hp	31328	w10pp	w2pp	w24pp	f8pp	f10pp	f32pp	f14ppB	f1pp	f30pp	f22ppA	f26pp	f25pp	f12ppB	w16pp	f6ppB	w1pp	w17pp	w12pp	f18pp	w14pp	w7pp	w25pp	w13pp	w9pp	f24pp	f20ppB	f17ppA	f11pp	f19pp	f14ppA	w6pp	f16ppB	f7pp	f6ppA	f22ppB	w21pp	w32pp	w11pp	f21pp	f4pp	f16ppA	w3pp	f15pp	f3pp	w20pp	w15pp	f2pp	w30pp	s23pp	s25pp	w19pp	f20ppA	w18pp	s24pp	w4pp	f12ppA	w8pp	F29H1	S25Hp	F6H1	S15Hp	S12Hp	S26Hp	31219	S23Hp	S31Hp	S28Hp	530227	F23HpA	530119	530055	F7H1	530295	S1Hp	S16H2	S19H1	S13Hp
S20H1	0.22795696442768235	0.24805815447674973	0.2501121004934277	0.20072430203261588	0.2285801454112396	0.21098917791713515	0.2112445041913714	0.2188349796346088	0.19966218283871978	0.14725434558823708	0.0	0.2538814960233105	0.20341671114609589	0.22378800585561937	0.25900164204226295	0.23572628852996869	0.20159429159373837	0.21501571134438824	0.26109267798686564	0.2576851568677698	0.283576122415794	0.31096134481069654	0.32252897653147133	0.2901720053043976	0.32337443178272457	0.34060187790460067	0.3338720716969249	0.3044605053180588	0.31799050862597017	0.33298640104797633	0.3162757057990114	0.3407605041053613	0.31975662990774484	0.34547358711141146	0.33279293176778096	0.3303186067587026	0.342170259455439	0.3590595486073239	0.33289920514235966	0.32831169306029173	0.32470527204900346	0.32079673332706876	0.3279476603218937	0.31910927651625476	0.3017345406615803	0.30989283840883275	0.3359735753558243	0.3445181377208484	0.3363415774533592	0.32728125026542654	0.3296606195907769	0.3390008126376043	0.31684428316564306	0.302379885992776	0.3198925545111268	0.3133656107245694	0.30240451236587423	0.3456669649967807	0.3324701194684917	0.32294221254243555	0.29556989989007343	0.3008830756013853	0.302067739632592	0.31874176107216984	0.32731285820766465	0.31222819607425484	0.319899585463513	0.3102059002047138	0.34403849970903344	0.3756247293294307	0.374130441805717	0.311490050526065	0.29762003537587883	0.31110914865454964	0.3236207197244195	0.2956733751488631	0.312974664185643	0.29233463472403637	0.29582666290665743	0.2647999378222028	0.28772386466859345	0.2597677584882222	0.23991232018037778	0.20920500194639183	0.25324000239307326	0.22625525178135386	0.28826761604285284	0.3001036693346369	0.3085421264278359	0.2521699714583468	0.3128559105349163	0.2623759834521865	0.2116506863522898	0.2150457642391288	0.14882841587556186	0.16333036928434613	0.19481531241147804	0.21659799344998398
S18H1	0.33230202068061765	0.35240321072968506	0.354457156746363	0.30506935828555115	0.33292520166417494	0.31533423417007045	0.3155895604443067	0.32318003588754407	0.30400723909165506	0.35756377281199087	0.2538814960233105	0.0	0.30776176739903116	0.32813306210855464	0.3633466982951983	0.340071344782904	0.3059393478466737	0.31936076759732357	0.36543773423980097	0.36203021312070516	0.3879211786687293	0.41530640106363187	0.42687403278440667	0.3945170615573329	0.4277194880356599	0.444946934157536	0.43821712794986023	0.4088055615709941	0.4223355648789055	0.43733145730091166	0.4206207620519467	0.4451055603582966	0.42410168616068017	0.4498186433643468	0.4371379880207163	0.43466366301163795	0.4465153157083743	0.46340460486025925	0.437244261395295	0.43265674931322706	0.4290503283019388	0.4251417895800041	0.43229271657482904	0.4234543327691901	0.4060795969145156	0.4142378946617681	0.4403186316087596	0.4488631939737837	0.4406866337062945	0.43162630651836187	0.43400567584371225	0.4433458688905396	0.4211893394185784	0.4067249422457113	0.42423761076406213	0.41771066697750475	0.40674956861880956	0.450012021249716	0.43681517572142703	0.4272872687953709	0.39991495614300876	0.4052281318543206	0.4064127958855273	0.42308681732510517	0.4316579144606	0.41657325232719017	0.4242446417164483	0.4145509564576491	0.44838355596196877	0.479969785582366	0.4784754980586523	0.4158351067790003	0.40196509162881416	0.41545420490748497	0.42796577597735486	0.40001843140179844	0.41731972043857835	0.3966796909769717	0.40017171915959276	0.3691449940751381	0.3920689209215288	0.36411281474115753	0.3442573764333131	0.31355005819932713	0.3575850586460086	0.3306003080342892	0.39261267229578817	0.4044487255875722	0.41288718268077124	0.35651502771128213	0.4172009667878516	0.3667210397051218	0.3159957426052251	0.31939082049206413	0.25317347212849717	0.2676754255372814	0.2991603686644133	0.3209430497029193
S9H1	0.25650512065177344	0.27660631070084085	0.2786602567175188	0.22927245825670695	0.25712830163533074	0.23953733414122624	0.2397926604154625	0.2473831358586999	0.22821033906281085	0.30709898793477625	0.20341671114609589	0.30776176739903116	0.0	0.14865730187162562	0.2875497982663541	0.2642744447540598	0.2301424478178295	0.24356386756847936	0.28964083421095677	0.28623331309186095	0.3121242786398851	0.33950950103478766	0.35107713275556246	0.3187201615284887	0.3519225880068157	0.3691500341286918	0.362420227921016	0.3330086615421499	0.3465386648500613	0.36153455727206746	0.3448238620231025	0.3693086603294524	0.34830478613183596	0.3740217433355026	0.3613410879918721	0.35886676298279374	0.3707184156795301	0.38760770483141505	0.3614473613664508	0.35685984928438286	0.3532534282730946	0.3493448895511599	0.35649581654598483	0.3476574327403459	0.3302826968856714	0.3384409946329239	0.3645217315799154	0.3730662939449395	0.3648897336774503	0.35582940648951766	0.35820877581486804	0.3675489688616954	0.3453924393897342	0.3309280422168671	0.34844071073521793	0.34191376694866055	0.33095266858996536	0.3742151212208718	0.3610182756925828	0.3514903687665267	0.32411805611416455	0.3294312318254764	0.3306158958566831	0.34728991729626096	0.3558610144317558	0.34077635229834596	0.3484477416876041	0.3387540564288049	0.37258665593312457	0.4041728855535218	0.4026785980298081	0.3400382067501561	0.32616819159996996	0.33965730487864076	0.35216887594851065	0.32422153137295423	0.34152282040973414	0.3208827909481275	0.32437481913074856	0.2933480940462939	0.3162720208926846	0.2883159147123133	0.2684604764044689	0.23775315817048293	0.2817881586171644	0.254803408005445	0.31681577226694396	0.328651825558728	0.33709028265192703	0.2807181276824379	0.3414040667590074	0.2909241396762776	0.2401988425763809	0.2435939204632199	0.17737657209965296	0.1918785255084372	0.2233634686355691	0.24514614967407508
S22Hp	0.2768764153612969	0.29697760541036433	0.2990315514270423	0.24964375296623043	0.2774995963448542	0.2599086288507497	0.26016395512498597	0.26775443056822334	0.24858163377233433	0.3274702826442997	0.22378800585561937	0.32813306210855464	0.14865730187162562	0.0	0.30792109297587755	0.2846457394635833	0.250513742527353	0.26393516227800284	0.31001212892048025	0.30660460780138443	0.3324955733494086	0.35988079574431114	0.37144842746508594	0.3390914562380122	0.3722938827163392	0.3895213288382153	0.3827915226305395	0.3533799562516734	0.3669099595595848	0.38190585198159094	0.365195156732626	0.3896799550389759	0.36867608084135944	0.39439303804502607	0.38171238270139557	0.3792380576923172	0.3910897103890536	0.4079789995409385	0.38181865607597426	0.37723114399390634	0.37362472298261806	0.36971618426068337	0.3768671112555083	0.36802872744986936	0.3506539915951949	0.35881228934244735	0.3848930262894389	0.393437588654463	0.3852610283869738	0.37620070119904114	0.3785800705243915	0.3879202635712189	0.36576373409925766	0.3512993369263906	0.3688120054447414	0.362285061658184	0.35132396329948884	0.3945864159303953	0.3813895704021063	0.37186166347605015	0.34448935082368803	0.3498025265349999	0.3509871905662066	0.36766121200578444	0.37623230914127925	0.36114764700786944	0.3688190363971276	0.3591253511383284	0.39295795064264805	0.4245441802630453	0.4230498927393316	0.3604095014596796	0.34653948630949344	0.36002859958816424	0.37254017065803413	0.3445928260824777	0.3618941151192576	0.341254085657651	0.34474611384027204	0.3137193887558174	0.33664331560220806	0.3086872094218368	0.2888317711139924	0.2581244528800064	0.30215945332668787	0.27517470271496847	0.33718706697646744	0.3490231202682515	0.3574615773614505	0.3010894223919614	0.3617753614685309	0.3112954343858011	0.2605701372859044	0.2639652151727434	0.19774786680917644	0.21224982021796068	0.2437347633450926	0.2655174443835986
31700	0.26955946535733466	0.28966065540640207	0.29171460142308003	0.24232680296226816	0.27018264634089195	0.2656917514626728	0.26594707773690907	0.27353755318014644	0.2673677036147439	0.36268391883094336	0.25900164204226295	0.3633466982951983	0.2875497982663541	0.30792109297587755	0.0	0.24505403328516845	0.21092203634893816	0.224343456099588	0.2869422430947573	0.28353472197566143	0.3094256875236856	0.34377693817682026	0.35534456989759505	0.3229875986705213	0.3561900251488483	0.3734174712707244	0.3666876650630486	0.3372760986841825	0.3508061019920939	0.36580199441410005	0.3490912991651351	0.373576097471485	0.35257222327386856	0.3782891804775352	0.3656085251339047	0.36313420012482633	0.3749858528215627	0.39187514197344764	0.3657147985084834	0.36112728642641545	0.3575208654151272	0.3536123266931925	0.3607632536880174	0.3519248698823785	0.334550134027704	0.34270843177495647	0.368789168721948	0.3773337310869721	0.3691571708194829	0.36009684363155026	0.36247621295690063	0.371816406003728	0.3496598765317668	0.3351954793588997	0.3527081478772505	0.34618120409069314	0.33522010573199795	0.3784825583629044	0.3652857128346154	0.35575780590855927	0.32838549325619715	0.333698668967509	0.3348833329987157	0.35155735443829356	0.36012845157378837	0.34504378944037856	0.3527151788296367	0.3430214935708375	0.37685409307515716	0.4084403226955544	0.4069460351718407	0.3443056438921887	0.33043562874200255	0.34392474202067336	0.35643631309054324	0.3284889685149868	0.34579025755176673	0.3251502280901601	0.32864225627278115	0.2976155311883265	0.3205394580347172	0.2925833518543459	0.2727279135465015	0.24202059531251555	0.286055595759197	0.2590708451474776	0.32108320940897656	0.3329192627007606	0.3413577197939596	0.2849855648244705	0.34567150390104	0.2951915768183102	0.24446627971841353	0.24786135760525252	0.18164400924168556	0.20493287021399842	0.23641781334113032	0.2582004943796363
530167	0.2462841118450404	0.2663853018941078	0.26843924791078577	0.2190514494499739	0.24690729282859766	0.24241639795037856	0.2426717242246148	0.2502621996678522	0.24409235010244962	0.3394085653186491	0.23572628852996869	0.340071344782904	0.2642744447540598	0.2846457394635833	0.24505403328516845	0.0	0.16368742825251303	0.17710884800316287	0.2636668895824631	0.2602593684633672	0.2861503340113914	0.320501584664526	0.3320692163853008	0.29971224515822703	0.332914671636554	0.3501421177584301	0.34341231155075436	0.31400074517188825	0.3275307484797996	0.3425266409018058	0.32581594565284083	0.35030074395919075	0.3292968697615743	0.3550138269652409	0.3423331716216104	0.3398588466125321	0.35171049930926845	0.3685997884611534	0.3424394449961891	0.3378519329141212	0.3342455119028329	0.3303369731808982	0.33748790017572317	0.3286495163700842	0.31127478051540974	0.3194330782626622	0.34551381520965374	0.35405837757467784	0.34588181730718864	0.336821490119256	0.3392008594446064	0.34854105249143374	0.3263845230194725	0.31192012584660544	0.32943279436495626	0.3229058505783989	0.3119447522197037	0.35520720485061014	0.34201035932232116	0.332482452396265	0.3051101397439029	0.31042331545521473	0.31160797948642144	0.3282820009259993	0.3368530980614941	0.3217684359280843	0.32943982531734245	0.31974614005854324	0.3535787395628629	0.38516496918326015	0.38367068165954643	0.32103029037989445	0.3071602752297083	0.3206493885083791	0.333160959578249	0.30521361500269256	0.32251490403947247	0.3018748745778658	0.3053669027604869	0.27434017767603225	0.2972641045224229	0.26930799834205166	0.24945256003420724	0.2187452418002213	0.2627802422469027	0.23579549163518335	0.2978078558966823	0.30964390918846635	0.31808236628166536	0.26171021131217626	0.32239615038874575	0.27191622330601595	0.2211909262061193	0.22458600409295826	0.15836865572939132	0.18165751670170416	0.21314245982883606	0.23492514086734204
530075	0.21215211490881009	0.2322533049578775	0.23430725097455546	0.18491945251374362	0.21277529589236738	0.20828440101414825	0.2085397272883845	0.21613020273162187	0.2099603531662193	0.3052765683824188	0.20159429159373837	0.3059393478466737	0.2301424478178295	0.250513742527353	0.21092203634893816	0.16368742825251303	0.0	0.12172462724830596	0.22953489264623275	0.2261273715271369	0.2520183370751611	0.2863695877282957	0.2979372194490705	0.2655802482219967	0.2987826747003237	0.3160101208221998	0.30928031461452404	0.27986874823565794	0.2933987515435693	0.3083946439655755	0.2916839487166105	0.31616874702296044	0.295164872825344	0.3208818300290106	0.3082011746853801	0.30572684967630176	0.31757850237303814	0.33446779152492306	0.3083074480599588	0.3037199359778909	0.3001135149666026	0.2962049762446679	0.30335590323949285	0.2945175194338539	0.27714278357917943	0.2853010813264319	0.3113818182734234	0.3199263806384475	0.31174982037095833	0.3026894931830257	0.30506886250837606	0.31440905555520343	0.2922525260832422	0.27778812891037513	0.29530079742872595	0.28877385364216857	0.2778127552834734	0.3210752079143798	0.30787836238609084	0.2983504554600347	0.2709781428076726	0.2762913185189844	0.2774759825501911	0.294150003989769	0.3027211011252638	0.287636438991854	0.29530782838111214	0.2856141431223129	0.3194467426266326	0.35103297224702984	0.3495386847233161	0.28689829344366413	0.273028278293478	0.2865173915721488	0.29902896264201867	0.27108161806646225	0.28838290710324216	0.2677428776416355	0.2712349058242566	0.24020818073980194	0.2631321075861926	0.23517600140582134	0.21532056309797692	0.184613244863991	0.2286482453106724	0.20166349469895303	0.263675858960452	0.27551191225223604	0.28395036934543505	0.22757821437594594	0.28826415345251544	0.23778422636978563	0.18705892926988898	0.19045400715672794	0.12423665879316101	0.14752551976547387	0.17901046289260578	0.20079314393111175
31750	0.22557353465945995	0.24567472470852736	0.24772867072520532	0.19834087226439348	0.22619671564301724	0.2217058207647981	0.22196114703903436	0.22955162248227173	0.22338177291686917	0.31869798813306865	0.21501571134438824	0.31936076759732357	0.24356386756847936	0.26393516227800284	0.224343456099588	0.17710884800316287	0.12172462724830596	0.0	0.24295631239688262	0.23954879127778678	0.26543975682581095	0.29979100747894555	0.31135863919972034	0.2790016679726466	0.3122040944509736	0.3294315405728497	0.3227017343651739	0.2932901679863078	0.3068201712942192	0.32181606371622534	0.3051053684672604	0.3295901667736103	0.30858629257599385	0.33430324977966047	0.32162259443603	0.3191482694269516	0.330999922123688	0.34788921127557293	0.32172886781060867	0.31714135572854074	0.31353493471725247	0.30962639599531777	0.3167773229901427	0.30793893918450377	0.2905642033298293	0.29872250107708176	0.3248032380240733	0.3333478003890974	0.3251712401216082	0.31611091293367555	0.3184902822590259	0.3278304753058533	0.30567394583389207	0.291209548661025	0.3087222171793758	0.30219527339281843	0.29123417503412324	0.3344966276650297	0.3212997821367407	0.31177187521068456	0.28439956255832244	0.2897127382696343	0.290897402300841	0.30757142374041885	0.31614252087591366	0.30105785874250385	0.308729248131762	0.2990355628729628	0.33286816237728245	0.3644543919976797	0.362960104473966	0.300319713194314	0.28644969804412784	0.29993881132279865	0.31245038239266854	0.2845030378171121	0.301804326853892	0.2811642973922854	0.28465632557490644	0.2536296004904518	0.27655352733684246	0.2485974211564712	0.2287419828486268	0.19803466461464087	0.24206966506132227	0.2150849144496029	0.27709727871110185	0.2889333320028859	0.2973717890960849	0.2409996341265958	0.3016855732031653	0.2512056461204355	0.20048034902053885	0.2038754269073778	0.13765807854381087	0.16094693951612374	0.19243188264325567	0.21421456368176162
31600	0.27165050130193735	0.29175169135100476	0.2938056373676827	0.24441783890687085	0.27227368228549464	0.2677827874072755	0.26803811368151176	0.27562858912474913	0.26945873955934657	0.36477495477554606	0.26109267798686564	0.36543773423980097	0.28964083421095677	0.31001212892048025	0.2869422430947573	0.2636668895824631	0.22953489264623275	0.24295631239688262	0.0	0.1144184471907867	0.28452016643504674	0.34586797412142295	0.35743560584219775	0.325078634615124	0.358281061093451	0.3755085072153271	0.3687787010076513	0.3393671346287852	0.3528971379366966	0.36789303035870274	0.3511823351097378	0.3756671334160877	0.35466325921847125	0.3803802164221379	0.3676995610785074	0.365225236069429	0.3770768887661654	0.39396617791805033	0.36780583445308607	0.36321832237101814	0.35961190135972987	0.3557033626377952	0.3628542896326201	0.35401590582698117	0.3366411699723067	0.34479946771955916	0.3708802046665507	0.3794247670315748	0.3712482067640856	0.36218787957615295	0.3645672489015033	0.3739074419483307	0.35175091247636947	0.3372865153035024	0.3547991838218532	0.34827224003529583	0.33731114167660065	0.3805735943075071	0.3673767487792181	0.35784884185316196	0.33047652920079984	0.3357897049121117	0.3369743689433184	0.35364839038289625	0.36221948751839106	0.34713482538498125	0.3548062147742394	0.3451125295154402	0.37894512901975985	0.4105313586401571	0.4090370711164434	0.3463966798367914	0.33252666468660524	0.34601577796527605	0.35852734903514594	0.3305800044595895	0.3478812934963694	0.3272412640347628	0.33073329221738385	0.2997065671329292	0.32263049397931987	0.2946743877989486	0.2748189494911042	0.24411163125711824	0.28814663170379967	0.2611618810920803	0.32317424535357925	0.3350102986453633	0.3434487557385623	0.2870766007690732	0.3477625398456427	0.2972826127629129	0.24655731566301622	0.2499523935498552	0.18373504518628825	0.2070239061586011	0.23850884928573302	0.260291530324239
S7Hp	0.26824298018284154	0.2883441702319089	0.2903981162485869	0.24101031778777504	0.2688661611663988	0.26437526628817964	0.2646305925624159	0.2722210680056533	0.2660512184402507	0.3613674336564502	0.2576851568677698	0.36203021312070516	0.28623331309186095	0.30660460780138443	0.28353472197566143	0.2602593684633672	0.2261273715271369	0.23954879127778678	0.1144184471907867	0.0	0.28111264531595087	0.3424604530023271	0.3540280847231019	0.32167111349602817	0.3548735399743551	0.3721009860962312	0.3653711798885555	0.3359596135096894	0.3494896168176007	0.3644855092396069	0.3477748139906419	0.3722596122969919	0.3512557380993754	0.376972695303042	0.3642920399594115	0.3618177149503332	0.3736693676470696	0.3905586567989545	0.3643983133339902	0.35981080125192233	0.35620438024063406	0.3522958415186993	0.3594467685135243	0.35060838470788536	0.33323364885321083	0.34139194660046335	0.3674726835474549	0.376017245912479	0.36784068564498973	0.35878035845705714	0.36115972778240746	0.3704999208292349	0.34834339135727366	0.3338789941844066	0.35139166270275735	0.34486471891619996	0.3339036205575048	0.3771660731884112	0.3639692276601223	0.3544413207340661	0.327069008081704	0.3323821837930159	0.3335668478242225	0.3502408692638004	0.35881196639929525	0.3437273042658854	0.35139869365514353	0.3417050083963443	0.37553760790066404	0.4071238375210613	0.40562954999734757	0.34298915871769553	0.3291191435675094	0.34260825684618024	0.3551198279160501	0.32717248334049365	0.3444737723772736	0.3238337429156669	0.327325771098288	0.2962990460138334	0.31922297286022405	0.2912668666798528	0.2714114283720083	0.2407041101380224	0.2847391105847038	0.25775435997298446	0.3197667242344834	0.33160277752626743	0.34004123461946645	0.28366907964997734	0.34435501872654684	0.2938750916438171	0.24314979454392038	0.24654487243075934	0.18032752406719244	0.2036163850395053	0.2351013281666372	0.25688400920514315
31328	0.2941339457308657	0.31423513577993306	0.3162890817966111	0.2669012833357992	0.29475712671442295	0.2902662318362038	0.29052155811044006	0.2981120335536775	0.2919421839882749	0.38725839920447436	0.283576122415794	0.3879211786687293	0.3121242786398851	0.3324955733494086	0.3094256875236856	0.2861503340113914	0.2520183370751611	0.26543975682581095	0.28452016643504674	0.28111264531595087	0.0	0.36835141855035125	0.37991905027112605	0.34756207904405234	0.3807645055223793	0.3979919516442554	0.39126214543657967	0.36185057905771356	0.3753805823656249	0.39037647478763104	0.3736657795386661	0.39815057784501606	0.37714670364739955	0.4028636608510662	0.3901830055074357	0.3877086804983574	0.39956033319509376	0.4164496223469787	0.39028927888201437	0.3857017667999465	0.3820953457886582	0.3781868070667235	0.3853377340615485	0.3764993502559095	0.359124614401235	0.3672829121484875	0.39336364909547905	0.40190821146050315	0.3937316511930139	0.3846713240050813	0.3870506933304316	0.39639088637725906	0.3742343569052978	0.35976995973243076	0.3772826282507815	0.37075568446422413	0.35979458610552895	0.4030570387364354	0.38986019320814647	0.38033228628209026	0.3529599736297282	0.35827314934104004	0.3594578133722467	0.37613183481182455	0.3847029319473194	0.36961826981390955	0.3772896592031677	0.3675959739443685	0.4014285734486882	0.43301480306908546	0.43152051554537174	0.3688801242657197	0.35501010911553355	0.3684992223942044	0.3810107934640743	0.3530634488885178	0.3703647379252978	0.3497247084636911	0.35321673664631215	0.32219001156185756	0.3451139384082482	0.31715783222787697	0.2973023939200325	0.26659507568604657	0.310630076132728	0.28364532552100863	0.34565768978250755	0.3574937430742916	0.3659322001674906	0.3095600451980015	0.370245984274571	0.31976605719184126	0.26904076009194455	0.2724358379787835	0.2062184896152166	0.22950735058752947	0.26099229371466137	0.2827749747531673
w10pp	0.32151916812576825	0.3416203581748356	0.3436743041915136	0.29428650573070175	0.3221423491093255	0.3176514542311064	0.31790678050534266	0.32549725594858003	0.31932740638317747	0.41464362159937695	0.31096134481069654	0.41530640106363187	0.33950950103478766	0.35988079574431114	0.34377693817682026	0.320501584664526	0.2863695877282957	0.29979100747894555	0.34586797412142295	0.3424604530023271	0.36835141855035125	0.0	0.060101398139722914	0.030627863285539778	0.07063374719040912	0.08786119331228523	0.08113138710460946	0.05171982072574335	0.0652498240336547	0.08024571645566086	0.06353502120669592	0.08801981951304583	0.0670159453154294	0.092732902519096	0.08005224717546552	0.07757792216638715	0.08942957486312353	0.1063188640150085	0.08015852055004422	0.07557100846797629	0.07196458745668802	0.0680560487347533	0.07520697572957827	0.06636859192393933	0.048993856069264874	0.057152153816517295	0.08323289076350886	0.09177745312853296	0.08360089286104375	0.07454056567311107	0.07691993499846149	0.08626012804528882	0.06410359857332762	0.04963920140046053	0.06715186991881136	0.060624926132253995	0.049663827773558794	0.09292628040446525	0.07972943487617624	0.07020152795012011	0.04282921529775801	0.048142391009069835	0.06054236357028375	0.07721638500986164	0.08578748214535645	0.07070282001194664	0.07837420940120476	0.06868052414240558	0.10251312364672524	0.1340993532671225	0.13260506574340875	0.06996467446375679	0.06263000976046443	0.07611912303913526	0.08863069410900512	0.06068334953344873	0.08902314341713774	0.06838311395553114	0.08532045915045552	0.10209148662358092	0.27517840588039083	0.27763375586978734	0.27118579169577667	0.26582094055303185	0.30985594099971325	0.2828711903879939	0.34488355464949283	0.3567196079412769	0.3651580650344759	0.3087859100649868	0.3694718491415563	0.31899192205882654	0.26826662495892983	0.2716617028457688	0.22218768414368437	0.256892572982432	0.2883775161095639	0.31016019714806986
w2pp	0.33308679984654305	0.3531879898956104	0.3552419359122884	0.30585413745147655	0.3337099808301003	0.3292190859518812	0.32947441222611745	0.33706488766935483	0.33089503810395227	0.42621125332015175	0.32252897653147133	0.42687403278440667	0.35107713275556246	0.37144842746508594	0.35534456989759505	0.3320692163853008	0.2979372194490705	0.31135863919972034	0.35743560584219775	0.3540280847231019	0.37991905027112605	0.060101398139722914	0.0	0.042195495006314594	0.08220137891118393	0.09942882503306005	0.09269901882538428	0.06328745244651816	0.07681745575442953	0.09181334817643569	0.07510265292747073	0.09958745123382065	0.07858357703620422	0.10430053423987082	0.09161987889624035	0.08914555388716197	0.10099720658389835	0.1178864957357833	0.09172615227081904	0.08713864018875112	0.08353221917746283	0.07962368045552812	0.08677460745035309	0.07793622364471414	0.060561487790039684	0.06871978553729212	0.09480052248428367	0.10334508484930777	0.09516852458181857	0.0861081973938859	0.0884875667192363	0.09782775976606364	0.07567123029410244	0.06120683312123534	0.07871950163958619	0.0721925578530288	0.06123145949433361	0.10449391212524006	0.09129706659695105	0.08176915967089493	0.054396847018532826	0.05971002272984465	0.07210999529105858	0.08878401673063646	0.09735511386613126	0.08227045173272146	0.08994184112197959	0.0802481558631804	0.11408075536750006	0.14566698498789732	0.14417269746418357	0.08153230618453161	0.07419764148123925	0.08768675475991007	0.10019832582977994	0.07225098125422355	0.10059077513791255	0.07995074567630595	0.09688809087123035	0.11365911834435571	0.2867460376011656	0.28920138759056213	0.28275342341655146	0.27738857227380664	0.32142357272048805	0.2944388221087687	0.3564511863702676	0.3682872396620517	0.3767256967552507	0.3203535417857616	0.3810394808623311	0.33055955377960133	0.27983425667970463	0.2832293345665436	0.23375531586445916	0.2684602047032068	0.2999451478303387	0.32172782886884466
w24pp	0.3007298286194693	0.3208310186685367	0.32288496468521466	0.2734971662244028	0.3013530096030266	0.29686211472480745	0.2971174409990437	0.30470791644228107	0.2985380668768785	0.393854282093078	0.2901720053043976	0.3945170615573329	0.3187201615284887	0.3390914562380122	0.3229875986705213	0.29971224515822703	0.2655802482219967	0.2790016679726466	0.325078634615124	0.32167111349602817	0.34756207904405234	0.030627863285539778	0.042195495006314594	0.0	0.049844407684110165	0.06707185380598628	0.06034204759831051	0.030930481219444392	0.04446048452735575	0.059456376949361914	0.04274568170039697	0.06723048000674688	0.04622660580913045	0.07194356301279704	0.05926290766916657	0.0567885826600882	0.06864023535682458	0.08552952450870954	0.059369181043745264	0.05478166896167734	0.05117524795038905	0.04726670922845434	0.05441763622327932	0.04557925241764038	0.028204516562965916	0.036362814310218344	0.062443551257209906	0.070988113622234	0.0628115533547448	0.05375122616681212	0.05613059549216254	0.06547078853898987	0.04331425906702867	0.028849861894161572	0.04636253041251241	0.039835586625955044	0.02887448826725984	0.0721369408981663	0.05894009536987729	0.049412188443821156	0.02203987579145906	0.02735305150277088	0.0397530240639848	0.05642704550356269	0.06499814263905748	0.04991348050564769	0.05758486989490581	0.04789118463610663	0.08172378414042629	0.11331001376082353	0.1118157262371098	0.049175334957457836	0.04184067025416547	0.055329783532836296	0.06784135460270616	0.03989401002714977	0.06823380391083878	0.04759377444923217	0.06453111964415657	0.08130214711728195	0.25438906637409187	0.25684441636348837	0.2503964521894777	0.24503160104673288	0.2890666014934143	0.2620818508816949	0.32409421514319386	0.335930268434978	0.34436872552817693	0.2879965705586878	0.3486825096352573	0.2982025825525275	0.24747728545263087	0.25087236333946983	0.2013983446373854	0.23610323347613305	0.26758817660326495	0.28937085764177095
