	f15pp	s25pp	f14ppA	f20ppA	f23ppB	w16pp	w21pp	f26pp	f4pp	f20ppB	F23HpA	f3pp	s2pp	f2pp	f17ppB	f10pp	w28pp	f6ppB	w26pp	w25pp	S3Hp	f21pp	S21H1	f12ppA	f18pp	f30pp	w30pp	s30pp	f12ppB	S11Hp	w15pp	f25pp	f13pp	s26pp	S26Hp	S13Hp	530331	F22HpB	31009	S23Hp	S1Hp	S9H1	F16H1	31700	S6Hp	S14Hp	S25Hp	s18pp	w11pp	f11pp	S19H1	s31pp	f19pp	s17pp	f28pp	f31pp	f23ppA	f7pp	w18pp	f16ppB	f22ppB	f32pp	w10pp	f14ppB	w24pp	s19pp	s4pp	w4pp	w12pp	F6H1	w17pp	w31pp	S4Hp	S18H1	S15Hp	S22Hp	S30H1	f24pp	w13pp	w6pp	S20H1	f6ppA	s32pp	s29pp	s28pp	s24pp	s27pp	s13pp	w20pp	w3pp	w8pp	f22ppA	S8Hp	F7H1	F14H1B	w1pp	s1pp	31160	530295	w27pp	w7pp	S16H2	S12Hp	f1pp	w9pp	f16ppA	f8pp	w14pp	w19pp	s3pp	530451	s16pp	f29pp	F14H1A	f9pp	f17ppA
F23HpA	0.06043571044174606	0.06007922578621804	0.05915731020874991	0.07128788129147429	0.06469169274092082	0.06125034039508399	0.057752306634919016	0.032990527716885536	0.032990527716885536	0.029747178835276798	0.0	0.07612930314111739	0.06287166580602645	0.05428190336439551	0.052066495171951145	0.040399556740971336	0.05485454790250345	0.04936088074208579	0.059002817891846124	0.06375292234207022	0.13413175374116343	0.05176001465046106	0.09661050798537102	0.06476080950206858	0.04741235974488638	0.0603075948416609	0.09905204930083504	0.08930505418043969	0.06469954250185361	0.11842834237480926	0.07606943866676542	0.07543350988387959	0.06413863972605094	0.1254167920516532	0.10043042292203586	0.14265125619149074	0.4292072071757943	0.40114890595839414	0.38537983480181126	0.36662904554492276	0.39502230609042777	0.37574654527207935	0.4646417565455652	0.41097190247432325	0.38843880401344655	0.3653615959810262	0.13760766278790745	0.098128799328766	0.11407477576519925	0.13167302253717886	0.14510754143387938	0.10977601411133665	0.12149985352954176	0.10441436615890998	0.11050547347556432	0.08084095680340707	0.08195189042098325	0.06254362651005888	0.056145184178061656	0.05210706156061461	0.04829728290514089	0.048237646216994425	0.07915595423543154	0.07949142363383557	0.10514448052724863	0.1022245099697758	0.1246143500980208	0.11274613047664228	0.12943975789764497	0.14382143212944448	0.10540534316194326	0.12263923637784263	0.13604214646659643	0.10527522550946199	0.15190216408057114	0.1607713537810803	0.16102653747097603	0.08884116091456798	0.09834959255936596	0.08095090198362748	0.10604069569799106	0.09659938040362759	0.11556638054659987	0.12719556707496432	0.1411944823272123	0.11866818831484494	0.12964838434616593	0.105199655448524	0.09375570282786327	0.09848460028286929	0.10708520114246763	0.11840119311689509	0.15878126239813864	0.11589958627439059	0.16208531760825795	0.14966059587512603	0.1551220308294654	0.11565439474393346	0.1900021629268045	0.11056808767768786	0.14063315848939117	0.17344266650337406	0.13588237952131538	0.13110822349554901	0.08913365819830632	0.07008151777145377	0.06588106671815597	0.10166646786717778	0.10452827934390789	0.12394425199412186	0.16333252429240702	0.09735755566096825	0.10513013163635843	0.12669387122059467	0.07235421516540794	0.06174703795063798
f3pp	0.08720712765867865	0.08685064300315064	0.08592872742568251	0.09805929850840689	0.09146310995785342	0.08802175761201658	0.08452372385185161	0.05976194493381812	0.05976194493381812	0.05651859605220938	0.07612930314111739	0.0	0.07852744304757142	0.0699376806059405	0.07883791238888373	0.06717097395790392	0.08162596511943603	0.07613229795901838	0.08577423510877871	0.09052433955900281	0.160903170958096	0.07853143186739364	0.12338192520230361	0.09153222671900117	0.07418377696181896	0.08707901205859349	0.12582346651776763	0.11607647139737229	0.0914709597187862	0.14519975959174186	0.10284085588369801	0.10220492710081218	0.09091005694298354	0.15218820926858578	0.12720184013896843	0.16942267340842332	0.4559786243927269	0.42792032317532674	0.41215125201874386	0.39340046276185536	0.42179372330736037	0.40251796248901195	0.4914131737624978	0.43774331969125585	0.41521022123037915	0.3921330131979588	0.16437908000484003	0.12490021654569858	0.14084619298213186	0.15844443975411143	0.17187895865081199	0.13654743132826924	0.14827127074647434	0.13118578337584258	0.1372768906924969	0.10761237402033966	0.10872330763791584	0.08931504372699145	0.08291660139499425	0.0788784787775472	0.07506870012207348	0.07500906343392702	0.10592737145236414	0.10626284085076818	0.13191589774418122	0.12899592718670838	0.1513857673149534	0.13951754769357488	0.15621117511457755	0.17059284934637708	0.13217676037887585	0.14941065359477523	0.16281356368352903	0.13204664272639458	0.17867358129750374	0.1875427709980129	0.18779795468790864	0.11561257813150058	0.12512100977629853	0.10772231920056008	0.13281211291492365	0.12337079762056019	0.14233779776353245	0.15396698429189692	0.1679658995441449	0.14543960553177754	0.15641980156309854	0.1319710726654566	0.12052712004479586	0.12525601749980186	0.13385661835940021	0.1451726103338277	0.18555267961507121	0.1426710034913232	0.18885673482519055	0.17643201309205864	0.181893448046398	0.14242581196086607	0.2167735801437371	0.13733950489462046	0.16740457570632378	0.20021408372030666	0.16265379673824798	0.15787964071248162	0.11590507541523892	0.09685293498838636	0.09265248393508857	0.1284378850841104	0.13129969656084048	0.15071566921105445	0.19010394150933962	0.12412897287790084	0.13190154885329103	0.15346528843752727	0.09912563238234054	0.08851845516757058
s2pp	0.07394949032358769	0.07359300566805968	0.07267109009059156	0.08480166117331595	0.07820547262276246	0.07476412027692564	0.07126608651676067	0.04650430759872718	0.04650430759872718	0.04326095871711844	0.06287166580602645	0.07852744304757142	0.0	0.02806902268722754	0.0655802750537928	0.05391333662281298	0.0683683277843451	0.06287466062392744	0.07251659777368777	0.07726670222391187	0.14764553362300506	0.06527379453230271	0.11012428786721268	0.07827458938391024	0.06092613962672803	0.07382137472350254	0.11256582918267669	0.10281883406228134	0.07821332238369526	0.13194212225665092	0.08958321854860707	0.08894728976572124	0.0776524196078926	0.13893057193349484	0.11394420280387749	0.15616503607333238	0.44272098705763596	0.4146626858402358	0.3988936146836529	0.3801428254267644	0.4085360859722694	0.389260325153921	0.4781555364274069	0.4244856823561649	0.4019525838952882	0.37887537586286785	0.15112144266974908	0.11164257921060763	0.1275885556470409	0.1451868024190205	0.15862132131572104	0.1232897939931783	0.1350136334113834	0.11792814604075162	0.12401925335740596	0.09435473668524871	0.09546567030282489	0.0760574063919005	0.06965896405990331	0.06562084144245625	0.061811062786982535	0.06175142609883607	0.09266973411727317	0.0930052035156772	0.11865826040909028	0.11573828985161744	0.13812812997986243	0.1262599103584839	0.1429535377794866	0.15733521201128614	0.11891912304378491	0.1361530162596843	0.14955592634843806	0.11878900539130363	0.16541594396241277	0.17428513366292192	0.17454031735281766	0.10235494079640962	0.11186337244120759	0.09446468186546912	0.1195544755798327	0.11011316028546923	0.1290801604284415	0.14070934695680598	0.15470826220905393	0.1321819681966866	0.1431621642280076	0.11871343533036564	0.1072694827097049	0.11199838016471092	0.12059898102430927	0.13191497299873672	0.17229504227998027	0.12941336615623222	0.1755990974900996	0.1631743757569677	0.16863581071130704	0.12916817462577512	0.20351594280864613	0.12408186755952949	0.1541469383712328	0.1869564463852157	0.14939615940315704	0.14462200337739067	0.10264743808014797	0.0835952976532954	0.07939484659999761	0.11518024774901942	0.11804205922574953	0.1374580318759635	0.17684630417424865	0.1108713355428099	0.11864391151820007	0.1402076511024363	0.08586799504724958	0.07526081783247962
f2pp	0.06535972788195675	0.06500324322642875	0.06408132764896061	0.07621189873168499	0.06961571018113152	0.0661743578352947	0.06267632407512971	0.03791454515709624	0.03791454515709624	0.0346711962754875	0.05428190336439551	0.0699376806059405	0.02806902268722754	0.0	0.05699051261216185	0.04532357418118204	0.059778565342714154	0.054284898182296495	0.06392683533205683	0.06867693978228093	0.13905577118137413	0.056684032090671764	0.10153452542558172	0.06968482694227929	0.05233637718509709	0.0652316122818716	0.10397606674104574	0.09422907162065039	0.06962355994206432	0.12335235981501996	0.08099345610697613	0.0803575273240903	0.06906265716626164	0.1303408094918639	0.10535444036224656	0.14757527363170145	0.434131224616005	0.40607292339860485	0.39030385224202196	0.37155306298513346	0.39994632353063847	0.38067056271229005	0.4695657739857759	0.41589591991453395	0.39336282145365725	0.3702856134212369	0.14253168022811816	0.10305281676897671	0.11899879320540996	0.13659703997738956	0.1500315588740901	0.11470003155154736	0.12642387096975247	0.10933838359912068	0.11542949091577502	0.08576497424361777	0.08687590786119395	0.06746764395026958	0.06106920161827236	0.05703107900082532	0.053221300345351594	0.05316166365720513	0.08407997167564224	0.08441544107404628	0.11006849796745932	0.1071485274099865	0.1295383675382315	0.11767014791685299	0.13436377533785565	0.14874544956965519	0.11032936060215395	0.12756325381805333	0.14096616390680713	0.11019924294967268	0.15682618152078184	0.165695371221291	0.16595055491118674	0.09376517835477868	0.10327360999957665	0.08587491942383818	0.11096471313820175	0.10152339784383829	0.12049039798681056	0.13211958451517503	0.146118499767423	0.12359220575505564	0.13457240178637664	0.1101236728887347	0.09867972026807396	0.10340861772307998	0.11200921858267832	0.1233252105571058	0.16370527983834932	0.1208236037146013	0.16700933504846865	0.15458461331533674	0.1600460482696761	0.12057841218414417	0.1949261803670152	0.11549210511789856	0.14555717592960188	0.17836668394358476	0.14080639696152608	0.13603224093575972	0.09405767563851702	0.07500553521166446	0.07080508415836667	0.10659048530738849	0.10945229678411858	0.12886826943433255	0.16825654173261773	0.10228157310117894	0.11005414907656913	0.13161788866080537	0.07727823260561864	0.06667105539084868
f17ppB	0.04424488219843918	0.04388839754291116	0.04296648196544303	0.055097053048167415	0.04850086449761394	0.04505951215177711	0.04156147839161214	0.022738549192565953	0.022738549192565953	0.03245378808204308	0.052066495171951145	0.07883791238888373	0.0655802750537928	0.05699051261216185	0.0	0.011670938432979923	0.026125929594512032	0.026942589434237853	0.042811989648539245	0.047562094098763344	0.11794092549785654	0.03556918640715418	0.08041967974206414	0.048569981258761705	0.031221531501579497	0.04411676659835402	0.08286122105752816	0.07311422593713282	0.048508714258546734	0.10223751413150238	0.059878610423458545	0.05924268164057271	0.04794781148274407	0.10922596380834633	0.08423959467872896	0.12646042794818385	0.41301637893248744	0.3849580777150873	0.3691890065585044	0.3504382173016159	0.3788314778471209	0.3595557170287725	0.44845092830225836	0.3947810742310164	0.3722479757701397	0.3491707677377193	0.12141683454460057	0.08193797108545911	0.09788394752189238	0.11548219429387198	0.12891671319057252	0.09358518586802977	0.10530902528623488	0.0882235379156031	0.09431464523225744	0.06465012856010019	0.06576106217767637	0.04635279826675199	0.03995435593475478	0.035916233317307734	0.03210645466183401	0.032046817973687546	0.06296512599212466	0.0633005953905287	0.08895365228394175	0.08603368172646891	0.1084235218547139	0.0965553022333354	0.11324892965433808	0.12763060388613762	0.08921451491863638	0.10644840813453577	0.11985131822328957	0.08908439726615511	0.13571133583726427	0.14458052553777342	0.14483570922766917	0.07265033267126111	0.08215876431605906	0.06476007374032061	0.08984986745468418	0.08040855216032072	0.09937555230329298	0.11100473883165746	0.12500365408390543	0.10247736007153807	0.11345755610285907	0.08900882720521713	0.07756487458455638	0.0822937720395624	0.09089437289916075	0.10221036487358823	0.14259043415483175	0.09970875803108373	0.14589448936495109	0.13346976763181917	0.13893120258615851	0.0994635665006266	0.1738113346834976	0.09437725943438098	0.12444233024608428	0.1572518382600672	0.11969155127800851	0.11491739525224215	0.07294282995499944	0.053890689528146886	0.049690238474849095	0.0854756396238709	0.08833745110060101	0.10775342375081498	0.14714169604910013	0.08116672741766137	0.08893930339305156	0.11050304297728777	0.05616338692210106	0.045556209707331104
f10pp	0.032577943767459365	0.032221459111931354	0.03129954353446322	0.043430114617187605	0.03683392606663413	0.0333925737207973	0.02989453996063233	0.011071610761586147	0.011071610761586147	0.02078684965106327	0.040399556740971336	0.06717097395790392	0.05391333662281298	0.04532357418118204	0.011670938432979923	0.0	0.014456991162532167	0.015275651003258046	0.031145051217559432	0.035895155667783535	0.10627398706687673	0.023902247976174372	0.06875274131108433	0.036903042827781896	0.019554593070599688	0.03244982816737421	0.07119428262654835	0.061447287506153005	0.036841775827566925	0.09057057570052257	0.048211671992478736	0.0475757432095929	0.03628087305176426	0.09755902537736652	0.07257265624774917	0.11479348951720406	0.4013494405015076	0.37329113928410745	0.3575220681275246	0.3387712788706361	0.3671645394161411	0.34788877859779266	0.43678398987127853	0.38311413580003656	0.36058103733915986	0.3375038293067395	0.10974989611362077	0.07027103265447932	0.08621700909091257	0.10381525586289217	0.1172497747595927	0.08191824743704997	0.09364208685525507	0.07655659948462329	0.08264770680127763	0.05298319012912038	0.05409412374669656	0.03468585983577218	0.02828741750377497	0.024249294886327925	0.020439516230854205	0.02037987954270773	0.05129818756114484	0.05163365695954888	0.07728671385296193	0.0743667432954891	0.0967565834237341	0.0848883638023556	0.10158199122335827	0.1159636654551578	0.07754757648765656	0.09478146970355594	0.10818437979230974	0.07741745883517528	0.12404439740628445	0.1329135871067936	0.13316877079668935	0.06098339424028129	0.07049182588507925	0.05309313530934079	0.07818292902370436	0.0687416137293409	0.08770861387231317	0.09933780040067763	0.11333671565292561	0.09081042164055825	0.10179061767187925	0.07734188877423731	0.06589793615357657	0.07062683360858259	0.07922743446818092	0.0905434264426084	0.13092349572385192	0.0880418196001039	0.13422755093397126	0.12180282920083935	0.12726426415517872	0.08779662806964678	0.1621443962525178	0.08271032100340117	0.11277539181510447	0.14558489982908737	0.10802461284702869	0.10325045682126233	0.06127589152401963	0.04222375109716707	0.03802330004386928	0.0738087011928911	0.07667051266962119	0.09608648531983516	0.13547475761812033	0.06949978898668155	0.07727236496207174	0.09883610454630797	0.04449644849112125	0.03388927127635129
w28pp	0.047032934928991486	0.04667645027346347	0.045754534695995344	0.05788510577871972	0.051288917228166246	0.04784756488232941	0.04434953112216444	0.02552660192311826	0.02552660192311826	0.035241840812595376	0.05485454790250345	0.08162596511943603	0.0683683277843451	0.059778565342714154	0.026125929594512032	0.014456991162532167	0.0	0.029730642164790155	0.04560004237909154	0.05035014682931564	0.12072897822840883	0.03835723913770648	0.08320773247261645	0.05135803398931401	0.0340095842321318	0.04690481932890632	0.08564927378808046	0.07590227866768512	0.05129676698909903	0.10502556686205468	0.06266666315401084	0.06203073437112501	0.05073586421329637	0.11201401653889863	0.08702764740928128	0.12924848067873618	0.4158044316630397	0.38774613044563955	0.37197705928905667	0.35322627003216817	0.38161953057767317	0.36234376975932475	0.4512389810328106	0.39756912696156865	0.37503602850069195	0.3519588204682716	0.12420488727515287	0.08472602381601142	0.10067200025244467	0.11827024702442428	0.13170476592112482	0.09637323859858207	0.10809707801678718	0.0910115906461554	0.09710269796280974	0.06743818129065249	0.06854911490822867	0.049140850997304295	0.04274240866530708	0.03870428604786004	0.034894507392386316	0.03483487070423985	0.06575317872267697	0.066088648121081	0.09174170501449405	0.08882173445702123	0.11121157458526622	0.09934335496388771	0.1160369823848904	0.13041865661668992	0.09200256764918868	0.10923646086508806	0.12263937095384186	0.0918724499967074	0.13849938856781657	0.14736857826832572	0.14762376195822147	0.07543838540181341	0.08494681704661138	0.06754812647087291	0.09263792018523648	0.08319660489087302	0.10216360503384529	0.11379279156220976	0.12779170681445773	0.10526541280209037	0.11624560883341137	0.09179687993576943	0.0803529273151087	0.08508182477011471	0.09368242562971305	0.10499841760414053	0.14537848688538407	0.10249681076163603	0.14868254209550338	0.13625782036237147	0.1417192553167108	0.1022516192311789	0.1765993874140499	0.09716531216493329	0.12723038297663658	0.1600398909906195	0.12247960400856081	0.11770544798279445	0.07573088268555175	0.05667874225869919	0.0524782912054014	0.08826369235442322	0.09112550383115331	0.11054147648136728	0.14992974877965243	0.08395478014821367	0.09172735612360386	0.11329109570784009	0.05895143965265337	0.04834426243788341
f6ppB	0.04153926776857382	0.04118278311304581	0.040260867535577685	0.05239143861830206	0.04579525006774859	0.042353897721911754	0.038855863961746784	0.0200329347627006	0.0200329347627006	0.029748173652177724	0.04936088074208579	0.07613229795901838	0.06287466062392744	0.054284898182296495	0.026942589434237853	0.015275651003258046	0.029730642164790155	0.0	0.040106375218673884	0.04485647966889799	0.11523531106799119	0.03286357197728883	0.0777140653121988	0.04586436682889636	0.028515917071714143	0.04141115216848867	0.0801556066276628	0.07040861150726746	0.04580309982868138	0.09953189970163703	0.05717299599359319	0.05653706721070736	0.04524219705287871	0.10652034937848098	0.08153398024886362	0.12375481351831852	0.41031076450262205	0.3822524632852219	0.366483392128639	0.3477326028717505	0.3761258634172555	0.3568501025989071	0.44574531387239297	0.392075459801151	0.3695423613402743	0.34646515330785393	0.11871122011473523	0.07923235665559376	0.09517833309202703	0.11277657986400663	0.12621109876070716	0.09087957143816441	0.10260341085636954	0.08551792348573775	0.09160903080239208	0.061944514130234836	0.06305544774781102	0.043647183836886635	0.037248741504889424	0.03321061888744238	0.02940084023196866	0.029341203543822185	0.060259511562259296	0.06059498096066333	0.08624803785407639	0.08332806729660355	0.10571790742484855	0.09384968780347004	0.11054331522447272	0.12492498945627226	0.08650890048877102	0.1037427937046704	0.1171457037934242	0.08637878283628975	0.1330057214073989	0.14187491110790806	0.1421300947978038	0.06994471824139575	0.0794531498861937	0.062054459310455244	0.08714425302481882	0.07770293773045536	0.09666993787342762	0.1082991244017921	0.12229803965404007	0.09977174564167271	0.11075194167299371	0.08630321277535177	0.07485926015469102	0.07958815760969704	0.08818875846929539	0.09950475044372287	0.13988481972496639	0.09700314360121837	0.14318887493508572	0.1307641532019538	0.13622558815629315	0.09675795207076124	0.17110572025363224	0.09167164500451562	0.12173671581621892	0.15454622383020183	0.11698593684814315	0.11221178082237679	0.07023721552513408	0.051185075098281525	0.046984624044983735	0.08277002519400554	0.08563183667073565	0.10504780932094962	0.14443608161923477	0.07846111298779601	0.0862336889631862	0.10779742854742241	0.0534577724922357	0.04285059527746574
w26pp	0.04063576903660329	0.04027928438107528	0.03935736880360715	0.05148793988633153	0.04489175133577805	0.041450398989941226	0.037952365229776255	0.029674871912460935	0.029674871912460935	0.03939011080193806	0.059002817891846124	0.08577423510877871	0.07251659777368777	0.06392683533205683	0.042811989648539245	0.031145051217559432	0.04560004237909154	0.040106375218673884	0.0	0.033816904743982565	0.10419573614307577	0.021823997052373405	0.06667449038728337	0.03482479190398093	0.017476342146798725	0.04050765343651813	0.07925210789569227	0.06950511277529693	0.044899601096710845	0.09862840096966649	0.056269497261622656	0.05563356847873682	0.044338698320908185	0.10561685064651044	0.08063048151689309	0.12285131478634798	0.40940726577065156	0.3813489645532514	0.3655798933966685	0.34682910413978	0.375222364685285	0.3559466038669366	0.4448418151404225	0.3911719610691805	0.3686388626083038	0.34556165457588345	0.11780772138276469	0.07832885792362324	0.09427483436005649	0.11187308113203609	0.12530760002873662	0.08997607270619389	0.101699912124399	0.08461442475376721	0.09070553207042155	0.0610410153982643	0.06215194901584048	0.04274368510491611	0.036345242772918895	0.03230712015547185	0.02849734149999813	0.028437704811851653	0.05935601283028877	0.059691482228692805	0.08534453912210586	0.08242456856463304	0.10481440869287803	0.09294618907149951	0.1096398164925022	0.12402149072430171	0.0856054017568005	0.10283929497269986	0.11624220506145366	0.08547528410431922	0.13210222267542837	0.14097141237593752	0.14122659606583327	0.06904121950942521	0.07854965115422319	0.061150960578484716	0.08624075429284829	0.07679943899848482	0.0957664391414571	0.10739562566982155	0.12139454092206953	0.09886824690970217	0.10984844294102317	0.08539971404338123	0.0739557614227205	0.07868465887772652	0.08728525973732486	0.09860125171175232	0.13898132099299587	0.09609964486924782	0.14228537620311518	0.12986065446998327	0.13532208942432264	0.0958544533387907	0.17020222152166173	0.09076814627254509	0.1208332170842484	0.1536427250982313	0.11608243811617261	0.11130828209040625	0.06933371679316355	0.050281576366311	0.046081125313013206	0.08186652646203502	0.08472833793876512	0.10414431058897909	0.14353258288726425	0.07755761425582548	0.08533019023121566	0.1068939298154519	0.05255427376026517	0.041947096545495215
w25pp	0.0453858734868274	0.04502938883129938	0.044107473253831256	0.05623804433655563	0.04964185578600216	0.046200503440165325	0.042702469680000354	0.03442497636268504	0.03442497636268504	0.04414021525216216	0.06375292234207022	0.09052433955900281	0.07726670222391187	0.06867693978228093	0.047562094098763344	0.035895155667783535	0.05035014682931564	0.04485647966889799	0.033816904743982565	0.0	0.07910011843024634	0.011994907692609224	0.06177060526725768	0.029920906783955245	0.02222444659602277	0.04525775788674224	0.08400221234591637	0.07425521722552103	0.04964970554693495	0.1033785054198906	0.06101960171184676	0.06038367292896093	0.049088802771132284	0.11036695509673455	0.08538058596711719	0.1276014192365721	0.4141573702208756	0.38609906900347546	0.3703299978468926	0.3515792085900041	0.3799724691355091	0.36069670831716066	0.44959191959064654	0.39592206551940456	0.37338896705852787	0.3503117590261075	0.1225578258329888	0.08307896237384733	0.0990249388102806	0.1166231855822602	0.13005770447896073	0.09472617715641798	0.10645001657462311	0.08936452920399132	0.09545563652064565	0.0657911198484884	0.06690205346606459	0.047493789555140206	0.041095347223142994	0.03705722460569595	0.033247445950222235	0.03318780926207576	0.06410611728051288	0.06444158667891692	0.09009464357232996	0.08717467301485714	0.10956451314310213	0.09769629352172363	0.1143899209427263	0.12877159517452583	0.0903555062070246	0.10758939942292398	0.12099230951167778	0.09022538855454332	0.13685232712565248	0.14572151682616163	0.14597670051605738	0.07379132395964932	0.08329975560444729	0.06590106502870882	0.09099085874307239	0.08154954344870893	0.1005165435916812	0.11214573012004567	0.12614464537229364	0.10361835135992628	0.11459854739124728	0.09014981849360534	0.0787058658729446	0.08343476332795062	0.09203536418754896	0.10335135616197644	0.14373142544321998	0.10084974931947194	0.1470354806533393	0.13461075892020738	0.14007219387454672	0.10060455778901481	0.1749523259718858	0.0955182507227692	0.1255833215344725	0.1583928295484554	0.12083254256639672	0.11605838654063036	0.07408382124338767	0.0550316808165351	0.05083122976323731	0.08661663091225913	0.08947844238898922	0.10889441503920319	0.14828268733748834	0.08230771870604958	0.09008029468143977	0.111644034265676	0.05730437821048928	0.04669720099571932
